"","V1","V2"
"1",26,27
"2",15,3
"3",8,1
"4",2,4
"5",18,17
"6",25,5
"7",10,28
"8",9,14
"9",6,8
"10",1,16
"11",23,22
"12",27,19
"13",21,15
"14",20,24
"15",16,26
"16",19,7
"17",12,18
"18",28,9
"19",17,10
"20",24,13
"21",5,20
"22",7,23
"23",3,25
"24",22,2
"25",13,12
"26",11,6
"27",14,21
"28",4,11
