"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",15,3,14,21,16,12,23,25,18,20,4,7,18
"2",18,2,5,23,10,15,5,11,2,4,9,16,1
"3",11,27,22,27,11,3,13,26,5,10,19,22,21
"4",13,24,19,5,22,10,18,12,9,26,8,17,27
"5",5,11,21,15,28,1,28,18,1,1,1,12,10
"6",19,12,25,24,8,25,16,19,23,28,17,10,25
"7",8,21,3,26,26,16,17,15,22,13,27,6,8
"8",17,8,6,13,23,4,12,4,11,17,18,9,5
"9",4,1,13,6,27,26,4,6,24,21,21,23,22
"10",27,4,24,8,20,23,14,16,15,11,5,21,7
"11",16,22,2,14,1,27,1,23,13,14,3,27,28
"12",28,20,4,9,9,2,26,9,19,22,12,15,20
"13",20,17,12,11,7,13,20,17,4,19,22,25,9
"14",1,5,28,19,5,14,22,2,10,12,24,14,26
"15",21,19,16,25,24,21,25,3,12,5,13,24,16
"16",12,6,1,4,18,6,21,20,27,3,16,28,15
"17",6,16,26,22,15,7,7,5,21,24,7,26,6
"18",25,14,11,17,21,9,8,22,20,7,25,18,24
"19",9,9,18,16,4,19,10,13,26,16,11,19,17
"20",10,10,8,2,12,20,27,28,14,27,26,20,4
"21",3,18,17,7,3,8,15,24,16,6,14,4,2
"22",26,7,15,28,2,5,2,14,8,25,28,2,14
"23",24,28,20,18,17,28,24,10,28,15,20,1,3
"24",14,23,23,10,13,18,3,8,17,2,23,8,13
"25",23,15,27,3,25,17,6,27,3,18,10,5,19
"26",22,26,10,1,6,11,11,1,25,9,2,11,11
"27",2,25,7,20,19,22,9,21,7,23,15,13,12
"28",7,13,9,12,14,24,19,7,6,8,6,3,23
