"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,2,1,3,5,5,2,5,5,2,5
"2",4,6,1,3,2,1,4,6,3,1,2
"3",1,2,2,6,4,3,4,1,2,1,3
"4",1,3,4,2,1,2,3,6,1,3,5
"5",2,3,1,5,6,2,6,4,3,6,4
"6",6,4,1,5,2,4,3,1,5,4,6
"7",2,5,6,6,2,1,1,3,4,4,4
"8",3,1,4,5,1,6,5,4,4,1,6
"9",5,3,6,4,2,5,6,2,3,2,1
"10",4,1,6,2,6,4,5,6,4,5,3
"11",1,6,3,2,3,4,6,2,6,2,4
"12",3,5,2,1,4,5,6,6,2,4,6
"13",2,6,5,5,5,4,3,5,2,3,1
"14",3,5,5,3,1,3,5,1,1,5,3
"15",5,1,2,1,1,3,1,2,3,3,4
"16",4,5,3,4,6,1,2,3,1,2,6
"17",6,6,3,4,1,6,2,5,4,5,3
"18",5,4,1,2,4,4,1,4,1,6,1
"19",4,5,2,6,6,6,5,3,5,3,2
"20",1,3,4,3,6,6,1,1,3,4,2
"21",5,3,4,6,4,3,1,6,6,2,3
"22",1,4,6,4,3,3,4,5,5,6,6
"23",3,1,2,4,5,1,3,2,6,5,1
"24",3,4,5,1,3,2,2,4,5,1,1
"25",6,1,3,5,3,2,5,5,1,4,2
"26",5,6,4,1,5,2,4,1,4,5,5
"27",4,2,5,6,3,5,2,2,2,6,5
"28",2,2,3,1,2,5,4,3,6,6,2
"29",6,2,5,3,4,1,6,4,6,3,5
"30",6,4,6,2,5,6,3,3,2,1,4
