"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",4,4,6,3,2,5,3,1,1,2,2,1
"2",3,6,2,3,3,6,4,5,6,6,3,1
"3",4,3,4,1,4,5,1,5,3,6,6,2
"4",5,6,4,4,4,1,1,3,5,1,1,2
"5",6,5,5,6,5,2,5,5,3,3,3,1
"6",6,1,2,1,2,3,3,4,5,4,2,6
"7",2,1,1,4,6,4,2,4,4,2,4,1
"8",4,3,1,5,4,1,4,1,6,3,5,6
"9",1,5,6,4,5,3,3,1,5,5,6,3
"10",1,1,4,5,2,5,4,6,2,3,5,2
"11",2,6,5,1,6,4,4,2,3,2,3,6
"12",2,5,3,5,1,1,3,4,2,6,2,5
"13",4,6,2,6,6,3,2,6,1,4,5,3
"14",5,4,1,1,3,2,2,2,2,5,5,2
"15",6,6,3,4,2,4,6,2,1,5,4,4
"16",3,1,4,2,5,3,5,1,2,6,1,4
"17",5,2,5,6,1,4,2,3,6,6,3,3
"18",1,2,2,1,4,1,6,4,1,2,3,3
"19",4,2,3,5,6,6,6,2,5,4,2,2
"20",3,1,6,6,3,2,1,2,3,1,4,4
"21",5,2,6,3,6,1,4,6,4,5,4,5
"22",1,4,1,6,4,5,5,3,4,5,1,5
"23",2,3,5,2,1,2,6,3,4,4,6,1
"24",3,5,2,2,1,6,1,1,4,3,4,5
"25",1,4,3,2,5,2,1,6,6,3,2,4
"26",6,5,6,2,3,5,5,4,6,2,5,4
"27",2,3,5,4,3,6,2,5,1,4,1,6
"28",3,4,4,5,2,3,6,5,5,1,6,6
"29",5,3,1,3,1,4,5,6,3,1,1,3
"30",6,2,3,3,5,6,3,3,2,1,6,5
