"","V1","V2","V3","V4","V5","V6","V7"
"1",3,4,4,6,6,5,1
"2",5,5,5,5,4,1,1
"3",1,3,6,5,2,6,4
"4",2,5,3,4,1,3,6
"5",4,4,2,2,1,5,2
"6",1,1,3,3,4,5,1
"7",5,6,3,4,5,6,2
"8",2,3,6,2,5,2,2
"9",1,4,4,1,5,4,6
"10",3,3,1,2,5,6,4
"11",2,6,2,3,2,2,1
"12",6,5,1,5,3,5,5
"13",5,6,6,2,2,4,4
"14",4,5,1,1,6,3,3
"15",6,3,2,2,4,2,6
"16",5,1,2,6,5,2,4
"17",3,1,5,5,1,3,2
"18",1,2,1,4,3,1,3
"19",1,6,3,6,4,3,4
"20",4,4,6,6,3,2,6
"21",3,1,3,1,2,1,5
"22",6,2,6,3,6,4,3
"23",3,6,5,3,6,1,5
"24",2,2,2,5,6,4,5
"25",4,3,1,6,2,4,2
"26",2,5,5,1,3,6,3
"27",6,2,4,1,3,3,1
"28",5,2,4,3,1,6,5
"29",6,4,4,4,1,1,3
"30",4,1,5,4,4,5,6
