"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,1,4,4,3,1,6,1,1,3
"2",5,4,6,1,4,1,4,3,6,5
"3",4,6,2,4,1,4,4,2,6,3
"4",4,1,3,1,4,4,1,6,2,6
"5",1,5,4,1,4,6,6,5,3,3
"6",6,3,4,1,6,4,3,2,2,1
"7",2,4,2,4,5,5,2,6,1,2
"8",4,2,6,5,3,5,5,5,1,5
"9",1,2,3,3,3,2,4,6,6,1
"10",1,4,3,6,6,4,5,1,5,4
"11",2,6,5,6,4,2,3,2,2,5
"12",2,5,6,5,2,4,1,3,4,1
"13",6,6,1,2,3,5,3,5,5,4
"14",5,4,3,3,1,6,1,1,3,5
"15",3,3,6,3,6,1,1,5,5,3
"16",3,5,1,1,3,2,2,1,4,2
"17",2,1,1,2,6,3,6,4,4,5
"18",6,4,5,4,1,2,6,6,4,4
"19",6,1,4,6,2,3,2,4,6,3
"20",4,6,3,2,2,1,5,4,2,1
"21",1,3,2,5,2,1,3,5,3,6
"22",4,1,6,3,5,6,3,1,4,2
"23",3,6,4,4,5,6,2,4,6,6
"24",5,2,1,5,5,2,1,2,3,4
"25",1,2,5,2,1,3,2,3,1,4
"26",3,3,1,6,1,6,4,4,2,2
"27",2,3,5,2,2,5,5,2,5,6
"28",6,5,2,3,5,3,5,3,1,6
"29",5,2,2,5,4,5,6,3,5,1
"30",5,5,5,6,6,3,4,6,3,2
