"","V1","V2"
"1",6,4
"2",8,1
"3",2,12
"4",14,9
"5",12,13
"6",5,8
"7",7,14
"8",11,5
"9",3,2
"10",4,10
"11",13,3
"12",9,11
"13",1,6
"14",10,7
