"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",3,1,3,3,2,2,4,1,4,1,4,1,3,3,2
"2",3,4,3,4,3,2,1,1,4,4,2,4,2,1,3
"3",1,3,3,1,4,4,1,4,4,2,2,1,3,2,2
"4",4,2,4,3,1,4,2,3,4,3,1,3,1,3,2
"5",4,2,1,2,3,1,2,2,3,1,1,2,4,1,1
"6",1,2,4,2,3,3,3,1,3,4,1,2,3,4,4
"7",2,1,2,3,4,1,2,2,1,3,3,1,1,2,4
"8",1,1,2,3,2,3,3,4,3,4,3,4,4,2,1
"9",3,2,1,2,4,4,4,3,2,4,4,3,2,1,2
"10",4,1,3,1,3,2,3,4,1,2,1,4,2,3,4
"11",2,1,1,3,1,4,1,2,2,1,2,4,3,4,3
"12",2,4,1,2,2,1,2,4,4,3,4,3,3,3,4
"13",4,3,2,4,4,3,3,4,3,1,3,2,1,4,3
"14",1,4,1,4,1,2,3,3,2,2,1,1,2,2,2
"15",3,2,4,4,2,3,1,3,1,2,4,2,4,1,4
"16",2,3,4,1,1,1,4,2,3,2,3,4,1,1,3
"17",3,3,2,1,1,2,1,2,2,4,3,1,2,4,1
"18",2,3,4,4,4,1,4,3,2,3,2,3,4,4,1
"19",4,4,2,1,2,4,4,1,1,3,2,2,4,2,3
"20",1,4,3,2,3,3,2,1,1,1,4,3,1,3,1
