"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",2,3,3,3,2,1,2,1,3,1,1,1,2
"2",2,1,1,3,1,1,1,1,3,2,3,2,2
"3",1,1,1,2,3,1,2,3,2,2,3,3,3
"4",1,3,1,1,3,1,3,2,2,3,1,1,2
"5",2,2,2,1,1,1,2,2,1,3,3,1,1
"6",3,2,3,1,3,3,2,3,3,2,1,3,2
"7",3,3,3,3,1,3,2,2,3,3,2,2,1
"8",3,1,2,1,2,1,3,3,2,1,2,1,3
"9",3,2,2,2,1,1,1,1,2,3,1,3,1
"10",3,3,2,3,1,2,1,3,1,2,1,1,2
"11",2,3,1,2,2,3,3,3,2,1,2,1,1
"12",2,2,1,3,2,3,2,1,2,3,1,1,3
"13",3,1,1,1,3,2,2,1,1,2,2,1,1
"14",3,1,3,2,2,2,2,3,1,1,3,2,1
"15",3,1,2,3,1,3,3,2,2,2,3,3,2
"16",2,3,3,3,3,2,3,1,1,2,2,3,3
"17",2,2,2,1,3,3,3,1,3,1,3,2,1
"18",2,2,1,1,3,2,1,2,1,1,1,2,3
"19",2,2,2,3,3,1,2,3,2,1,1,3,1
"20",3,2,3,3,3,2,1,2,2,3,3,1,3
"21",3,2,1,3,1,1,3,2,2,1,2,2,3
"22",2,3,3,1,1,2,1,3,2,1,3,3,2
"23",3,3,1,2,3,3,1,1,2,1,2,3,2
"24",1,2,2,3,3,2,3,3,3,1,3,1,2
"25",1,3,2,2,1,3,2,1,1,1,3,1,3
"26",1,1,1,3,2,2,2,3,1,3,2,2,2
"27",1,1,2,3,2,2,1,2,3,1,1,3,3
"28",3,3,1,1,2,2,2,1,3,3,3,3,3
"29",1,3,2,2,2,1,3,2,1,2,3,3,1
"30",2,1,2,1,1,3,1,2,3,2,2,1,3
"31",1,2,1,3,2,3,1,2,1,3,2,3,1
"32",1,2,2,2,1,3,3,3,3,3,2,3,3
"33",1,2,3,1,2,1,1,1,1,1,2,2,2
"34",2,1,3,2,1,1,2,3,1,3,1,2,3
"35",1,1,3,1,2,3,2,1,2,3,3,2,2
"36",2,3,2,2,3,3,1,3,1,3,3,2,2
"37",2,1,3,1,2,1,3,2,3,3,2,3,1
"38",1,3,1,1,1,2,2,3,3,2,1,2,1
"39",1,3,3,2,3,1,1,2,3,2,2,2,3
"40",1,1,3,2,3,3,1,2,2,2,1,1,1
"41",2,1,1,2,1,2,3,1,1,1,1,3,2
"42",3,3,3,1,2,3,3,2,1,2,1,2,3
"43",1,2,3,3,1,2,3,1,2,2,2,1,1
"44",3,2,1,2,2,1,1,3,3,2,3,1,1
"45",3,1,2,2,3,2,3,1,3,3,1,2,2
