"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,1,2,3,2,1,1,2,1,2,3
"2",3,1,1,1,2,1,1,2,3,2,1
"3",2,1,3,3,3,2,1,1,2,1,2
"4",3,1,3,2,1,1,3,2,3,3,2
"5",1,1,2,1,1,2,1,3,2,3,3
"6",2,2,1,3,2,3,1,1,3,3,1
"7",3,2,2,3,1,3,1,3,3,2,2
"8",2,2,2,2,1,1,1,1,3,1,3
"9",3,2,3,2,1,2,1,1,1,3,1
"10",2,1,2,2,2,3,3,3,1,3,2
"11",3,3,3,3,2,1,3,1,2,2,2
"12",2,1,1,2,1,3,2,2,2,2,2
"13",1,3,2,2,2,1,2,3,1,3,3
"14",3,3,2,1,1,3,1,2,2,1,1
"15",3,1,1,3,3,3,2,3,2,1,3
"16",1,1,1,3,1,1,2,1,1,1,2
"17",2,3,2,1,3,2,3,2,2,2,2
"18",2,3,3,3,1,3,3,2,1,1,3
"19",1,3,3,2,1,2,2,1,3,2,2
"20",1,1,2,3,2,2,3,2,3,2,3
"21",1,1,1,2,3,1,1,3,2,3,2
"22",3,3,1,2,2,2,3,1,3,1,3
"23",1,3,1,1,1,3,2,2,3,3,2
"24",3,2,1,1,1,2,3,3,1,2,3
"25",1,2,3,1,2,1,1,2,2,1,3
"26",3,1,3,1,2,3,2,1,2,3,3
"27",3,3,3,2,3,3,2,3,2,3,1
"28",2,3,1,1,2,2,1,3,1,1,2
"29",1,2,1,2,2,2,2,2,2,1,1
"30",2,1,2,2,3,3,3,1,3,2,1
"31",2,1,3,2,1,2,2,3,3,1,1
"32",2,2,3,1,3,1,2,3,3,2,3
"33",2,2,1,1,3,1,3,1,2,3,3
"34",1,3,2,3,3,1,2,2,3,1,1
"35",3,2,1,3,3,2,2,2,1,3,2
"36",1,2,3,1,2,3,3,3,3,1,2
"37",1,3,1,2,3,3,1,1,1,2,3
"38",2,3,2,1,2,1,2,1,1,3,1
"39",2,3,1,3,1,1,3,3,2,2,1
"40",1,2,3,3,2,3,1,3,1,2,1
"41",1,1,3,1,3,2,3,2,1,2,1
"42",2,3,3,3,3,2,1,2,3,3,3
"43",1,2,2,3,1,2,3,1,2,3,1
"44",3,2,2,2,3,1,3,3,1,1,1
"45",3,2,2,1,3,3,2,1,1,1,2
