"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",1,3,3,1,3,3,1,2,3,2,1,2,2,2,3
"2",2,1,3,1,2,1,1,2,1,1,1,2,3,1,2
"3",1,2,1,3,3,3,2,1,3,2,2,3,2,3,1
"4",2,1,2,2,3,2,1,1,3,1,3,1,2,1,1
"5",2,2,3,3,1,2,2,3,1,3,1,3,2,1,3
"6",2,2,2,3,2,1,3,1,1,2,3,3,3,1,1
"7",3,3,2,1,1,3,2,2,2,3,3,2,1,1,1
"8",3,1,3,3,2,3,2,2,2,2,3,2,1,3,3
"9",1,2,3,3,1,3,1,3,2,1,3,2,3,2,2
"10",2,3,1,2,2,1,1,1,3,3,2,2,1,1,3
"11",2,3,3,1,1,1,2,3,3,1,2,1,2,3,2
"12",3,2,3,3,3,2,1,2,3,3,2,3,3,2,2
"13",3,1,1,3,2,2,3,3,2,3,2,1,2,1,3
"14",3,3,2,2,2,2,3,3,3,1,3,3,1,2,3
"15",3,2,2,1,1,1,2,1,2,2,3,1,3,2,3
"16",3,3,3,1,2,2,3,1,2,3,2,2,3,3,1
"17",3,2,2,1,3,3,3,2,1,1,2,3,2,1,3
"18",2,3,1,3,1,2,2,3,1,1,2,2,1,2,1
"19",1,3,2,3,3,2,1,3,1,2,2,1,1,1,2
"20",1,1,1,2,3,1,2,3,3,2,3,2,3,1,3
"21",1,1,2,1,2,2,1,3,2,3,3,3,2,3,3
"22",3,2,3,2,1,3,3,1,3,2,1,1,2,1,2
"23",2,2,3,2,3,3,3,3,2,1,1,3,1,3,2
"24",1,3,2,3,2,1,1,1,2,1,1,3,2,2,1
"25",3,2,1,1,3,1,1,2,2,1,3,2,1,3,2
"26",2,1,2,2,1,3,2,1,3,1,2,3,3,3,3
"27",1,2,1,1,2,2,3,1,2,1,1,1,3,1,2
"28",1,2,3,2,2,3,2,1,1,1,3,1,1,2,1
"29",1,3,3,2,3,1,3,2,1,3,3,2,2,1,2
"30",2,3,1,1,1,2,1,1,1,2,3,3,2,3,2
"31",3,3,2,3,3,2,2,2,1,1,1,1,3,3,3
"32",2,1,3,3,3,1,3,1,2,2,2,1,1,2,3
"33",3,1,3,2,2,1,1,3,1,2,2,1,2,3,1
"34",2,2,2,1,3,1,2,3,3,3,1,1,1,2,1
"35",3,1,1,3,1,1,3,2,3,1,1,2,2,2,1
"36",1,3,2,2,1,1,3,3,2,3,2,3,3,2,2
"37",1,1,3,1,1,2,2,2,3,2,2,3,1,1,1
"38",2,1,2,3,1,3,1,1,2,3,1,2,1,3,2
"39",2,1,1,1,3,3,3,3,1,2,3,2,3,2,1
"40",3,3,1,2,2,3,1,3,2,2,1,3,3,1,1
"41",3,1,1,2,3,2,2,1,1,3,1,3,1,2,2
"42",1,1,2,2,2,2,2,2,3,3,1,1,3,3,1
"43",1,2,1,1,1,1,3,2,1,2,1,2,1,3,3
"44",1,2,1,2,1,3,1,2,1,3,2,1,3,2,3
"45",2,3,1,3,2,3,3,2,3,3,3,1,2,3,2
