"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,1,2,1,3,2,3,3,1,3,1,2
"2",3,2,2,2,1,1,1,3,3,2,1,3
"3",2,3,1,2,3,1,2,2,3,3,1,1
"4",2,3,3,2,2,3,3,3,2,1,1,1
"5",1,3,1,2,2,2,3,1,3,1,2,1
"6",2,1,3,1,2,1,1,3,2,3,3,1
"7",1,2,2,2,2,1,1,1,3,3,3,3
"8",3,2,1,1,2,2,3,2,3,1,3,3
"9",3,2,2,3,1,3,2,2,2,3,1,2
"10",3,1,1,3,2,2,1,2,1,3,2,3
"11",2,1,2,1,2,1,2,2,2,1,2,1
"12",1,1,2,2,3,2,2,1,1,2,3,1
"13",1,2,1,3,3,2,3,3,2,2,1,3
"14",3,2,3,1,3,3,1,1,3,2,2,2
"15",2,1,3,2,3,3,3,2,3,3,2,3
"16",2,3,2,1,1,2,3,3,3,2,3,2
"17",3,1,3,3,2,2,2,1,2,1,1,1
"18",3,1,1,2,3,3,2,3,2,2,3,1
"19",1,3,2,1,3,3,2,2,1,2,3,3
"20",2,3,2,3,1,3,2,1,3,1,3,3
"21",3,3,2,3,3,1,3,1,2,3,2,3
"22",2,2,1,2,3,3,1,2,2,1,1,3
"23",1,3,1,3,1,1,1,2,2,2,3,1
"24",1,1,3,1,1,2,1,2,2,1,1,3
"25",1,2,2,1,1,1,3,2,1,3,1,1
"26",1,2,3,3,1,2,2,3,3,3,2,1
"27",1,2,3,2,1,3,3,1,2,2,2,3
"28",2,2,3,3,3,1,3,2,1,1,3,2
"29",2,1,1,1,1,3,2,1,3,3,1,2
"30",2,2,2,1,1,2,1,1,1,1,2,1
"31",3,2,1,2,1,2,2,3,1,2,3,2
"32",1,3,1,1,2,3,1,3,2,3,2,2
"33",1,1,2,3,2,3,1,3,1,1,3,2
"34",2,3,3,3,2,1,2,3,1,2,1,3
"35",1,3,3,2,3,2,1,1,1,3,1,2
"36",1,1,2,3,2,3,3,2,3,2,1,2
"37",3,3,2,3,3,2,1,3,3,1,2,1
"38",3,3,3,1,2,2,2,2,2,3,3,3
"39",3,3,1,1,2,1,2,1,1,1,1,2
"40",2,1,1,3,3,1,1,1,3,2,2,2
"41",3,3,3,2,1,3,1,2,1,2,2,1
"42",2,1,1,2,1,1,3,3,1,1,2,3
"43",3,1,3,2,1,1,3,1,2,2,3,2
"44",2,2,1,3,2,3,3,1,1,3,3,1
"45",1,2,3,1,3,1,2,3,3,1,2,2
