"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",1,3,2,2,3,1,2,3,1,3,1,2,2,1
"2",2,3,3,1,3,3,2,2,3,1,1,3,1,2
"3",3,3,1,2,1,2,2,3,1,1,1,1,1,2
"4",3,3,3,3,2,2,1,1,2,3,3,2,1,1
"5",3,3,3,3,2,3,3,2,1,2,1,2,3,2
"6",2,3,3,2,1,3,1,2,1,2,3,3,2,3
"7",2,2,3,1,1,1,3,3,2,1,3,2,3,2
"8",2,1,3,2,1,3,3,3,3,3,2,3,2,1
"9",1,1,1,1,2,3,1,3,1,3,1,2,2,2
"10",3,2,2,3,2,3,2,1,3,1,3,3,3,2
"11",2,3,1,3,3,2,2,1,1,3,2,2,1,3
"12",1,1,3,1,3,2,1,2,3,2,3,2,2,1
"13",2,1,1,3,2,1,2,3,1,2,3,3,3,1
"14",3,1,2,2,1,2,3,1,1,3,3,2,3,2
"15",1,2,3,1,1,1,1,2,1,3,2,1,1,2
"16",2,1,1,3,2,2,2,2,3,3,1,1,2,1
"17",3,2,3,1,3,2,3,1,3,3,1,1,2,2
"18",1,2,2,3,3,3,3,2,2,3,3,3,1,2
"19",3,2,1,3,1,1,1,2,3,3,3,2,2,3
"20",1,3,1,2,2,1,3,2,3,2,3,1,1,2
"21",1,3,1,1,1,3,2,1,3,2,2,2,3,1
"22",1,3,2,3,2,2,1,3,3,1,2,3,2,3
"23",1,2,3,2,2,1,2,1,2,3,2,3,3,3
"24",1,2,3,3,1,2,2,3,2,2,1,1,3,3
"25",3,1,3,3,3,3,2,2,1,1,2,1,2,3
"26",3,3,2,1,2,3,2,3,2,3,3,1,2,3
"27",3,2,2,1,1,1,2,2,3,2,1,3,1,1
"28",2,3,2,3,1,1,3,1,1,2,2,1,2,1
"29",2,3,2,2,3,1,1,3,3,3,2,1,3,2
"30",2,2,1,1,3,1,2,1,2,1,3,1,2,3
"31",1,1,3,2,1,2,2,1,2,1,3,1,1,1
"32",3,2,1,2,3,3,1,3,2,2,3,1,3,1
"33",3,3,1,2,3,1,3,2,2,1,2,3,2,1
"34",1,2,2,1,2,3,3,2,1,1,2,1,3,1
"35",1,1,2,3,3,1,1,1,2,2,1,3,2,2
"36",3,1,2,1,2,1,1,2,2,1,1,2,3,3
"37",2,2,2,3,1,3,1,3,2,1,2,2,1,1
"38",3,1,3,2,2,1,3,3,3,2,2,2,1,3
"39",2,2,3,2,3,2,1,1,1,1,1,3,3,1
"40",2,1,2,1,3,2,3,3,1,2,3,3,1,3
"41",1,2,1,2,2,3,3,1,2,1,1,2,1,3
"42",1,1,1,3,3,2,3,3,3,1,2,2,3,2
"43",3,1,1,1,2,2,1,1,1,2,2,3,1,2
"44",2,1,2,2,1,3,1,1,3,2,1,1,1,3
"45",2,3,1,1,1,2,3,2,2,3,1,3,3,3
