"","V1","V2","V3","V4"
"1",5,4,8,8
"2",2,2,3,10
"3",9,9,1,7
"4",4,11,4,4
"5",7,10,9,11
"6",8,3,6,5
"7",6,5,2,1
"8",3,6,11,6
"9",11,7,5,9
"10",10,1,10,3
"11",1,8,7,2
