"","V1","V2","V3"
"1",6,22,25
"2",24,29,17
"3",15,14,16
"4",4,26,11
"5",9,28,3
"6",28,25,27
"7",21,23,14
"8",20,10,20
"9",26,5,22
"10",27,19,2
"11",19,21,6
"12",22,2,5
"13",11,18,13
"14",17,4,10
"15",12,9,26
"16",7,11,7
"17",5,6,15
"18",2,13,4
"19",1,20,19
"20",16,27,23
"21",18,17,29
"22",14,7,1
"23",25,15,9
"24",3,3,28
"25",29,8,12
"26",8,16,21
"27",23,12,24
"28",13,24,8
"29",10,1,18
