"","V1","V2"
"1",6,6
"2",3,3
"3",4,4
"4",1,4
"5",1,2
"6",4,6
"7",3,5
"8",5,5
"9",4,1
"10",2,5
"11",3,2
"12",3,5
"13",2,3
"14",2,4
"15",4,4
"16",5,2
"17",3,1
"18",2,6
"19",6,5
"20",6,4
"21",1,1
"22",1,3
"23",4,2
"24",6,2
"25",5,6
"26",5,3
"27",6,1
"28",1,6
"29",2,1
"30",5,3
