"","V1","V2","V3"
"1",10,4,19
"2",15,6,10
"3",6,9,1
"4",3,7,15
"5",8,13,9
"6",7,1,13
"7",16,18,14
"8",12,5,3
"9",19,8,16
"10",1,15,11
"11",14,11,6
"12",2,3,5
"13",5,12,17
"14",17,2,8
"15",9,19,4
"16",13,16,18
"17",11,10,12
"18",4,17,7
"19",18,14,2
