"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,1,2,1,1,3,2,3,1,2,1
"2",3,1,2,2,1,2,1,1,1,1,3
"3",1,2,2,2,3,1,3,1,1,3,1
"4",2,3,1,2,1,1,1,3,2,2,1
"5",2,2,3,3,1,3,2,1,2,3,3
"6",1,3,2,3,1,2,3,2,3,1,2
"7",2,1,3,2,2,1,2,1,3,1,1
"8",2,3,1,1,3,2,2,1,2,1,3
"9",3,1,1,3,3,2,3,2,2,2,1
"10",2,3,3,1,2,1,3,2,1,2,3
"11",3,2,3,2,3,3,3,3,2,1,2
"12",3,2,1,1,1,1,2,2,3,3,2
"13",2,1,1,2,2,3,3,3,3,3,3
"14",1,2,2,3,3,1,1,3,3,2,3
"15",3,3,2,1,2,3,1,1,3,2,1
"16",1,2,1,3,2,3,1,2,1,1,2
"17",1,1,3,1,3,2,1,2,2,3,2
"18",3,3,3,3,2,2,2,3,1,3,2
