"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,2,3,2,3,2,3,3,3,1
"2",3,1,3,2,3,3,2,1,1,2
"3",2,2,1,3,1,2,1,1,1,3
"4",1,3,1,2,1,3,2,2,3,2
"5",3,3,2,3,2,3,3,2,1,1
"6",2,1,2,1,2,1,1,3,1,2
"7",3,2,1,3,2,1,2,3,3,1
"8",1,2,2,3,3,3,2,3,2,3
"9",1,2,1,1,3,1,3,2,1,2
"10",3,3,2,2,3,1,1,2,3,3
"11",2,1,2,1,2,3,3,1,3,3
"12",3,1,1,2,1,2,3,3,2,3
"13",1,1,3,3,2,2,1,2,3,2
"14",3,2,3,1,1,3,1,2,2,1
"15",2,3,3,3,1,1,3,1,2,2
"16",2,3,1,1,3,2,1,1,2,1
"17",1,1,2,2,1,1,2,1,2,1
"18",1,3,3,1,2,2,2,3,1,3
