"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",2,1,1,2,3,3,1,3,2,3,2,1
"2",2,3,3,3,1,1,2,3,2,1,2,1
"3",1,3,1,1,2,3,2,2,1,2,1,1
"4",2,3,1,1,3,1,2,2,3,1,2,3
"5",3,1,3,2,3,1,3,2,1,2,1,2
"6",3,2,1,3,2,2,1,3,1,2,2,3
"7",1,1,2,2,2,1,1,1,2,1,1,3
"8",1,2,1,2,2,1,3,2,3,3,3,1
"9",3,3,2,2,1,2,3,3,2,3,1,3
"10",1,1,3,3,1,3,2,2,2,2,3,3
"11",2,1,1,3,1,2,2,1,3,3,1,2
"12",2,1,2,1,1,2,3,3,1,1,3,2
"13",1,2,3,1,3,2,1,3,3,2,1,2
"14",1,3,2,3,3,2,2,1,1,3,3,2
"15",2,2,3,1,2,3,3,1,1,3,2,3
"16",3,3,3,2,2,3,1,2,3,1,3,2
"17",3,2,2,3,3,3,3,1,3,1,2,1
"18",3,2,2,1,1,1,1,1,2,2,3,1
