"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",2,1,3,3,3,1,1,1,2,2,1,3,2
"2",2,2,1,2,1,1,3,2,3,1,1,3,1
"3",3,3,2,3,1,1,2,1,2,1,2,2,3
"4",1,3,2,2,3,2,1,2,1,1,1,2,3
"5",2,2,1,3,3,3,3,1,1,3,2,1,2
"6",3,1,2,3,2,2,2,3,1,3,2,3,1
"7",1,1,1,2,1,1,1,2,1,3,3,2,2
"8",3,1,3,2,1,3,1,2,3,1,2,1,2
"9",2,3,1,3,2,2,1,3,3,2,3,1,2
"10",1,2,3,3,1,3,2,3,2,2,1,2,1
"11",3,1,1,1,2,2,3,2,2,2,1,1,3
"12",2,3,2,1,2,3,1,1,3,3,1,2,1
"13",3,2,1,1,3,3,2,3,2,1,3,3,2
"14",3,3,3,2,3,1,3,2,2,3,3,2,1
"15",1,2,2,1,3,1,2,3,3,3,2,1,3
"16",1,1,2,2,2,3,3,1,3,2,3,3,3
"17",2,3,3,1,1,2,3,3,1,2,2,3,3
"18",1,2,3,1,2,2,2,1,1,1,3,1,1
