"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,5,4,4,3,4,4,2,5,2,2
"2",1,5,4,3,4,2,3,4,1,5,4
"3",4,4,5,5,3,5,5,4,2,5,3
"4",1,4,3,2,1,5,2,1,4,5,3
"5",4,1,2,2,5,2,3,3,1,2,1
"6",4,4,1,1,3,3,4,1,3,2,5
"7",1,3,4,1,5,5,3,3,3,2,5
"8",4,4,3,3,1,4,3,5,1,1,5
"9",1,3,5,5,2,1,1,3,1,2,3
"10",2,4,4,2,4,3,1,5,2,4,1
"11",1,2,1,3,3,1,2,1,4,3,1
"12",4,5,4,5,2,3,1,1,5,3,4
"13",1,2,2,1,3,3,5,5,2,1,2
"14",5,1,2,3,2,5,5,2,5,2,3
"15",2,5,5,2,2,4,5,3,3,1,4
"16",3,5,2,1,5,1,1,4,4,1,3
"17",5,3,3,1,3,1,2,4,1,5,4
"18",2,2,3,2,3,2,1,2,5,1,5
"19",2,1,1,3,2,2,1,5,3,5,3
"20",3,4,1,5,1,2,2,2,2,1,2
"21",5,3,4,1,1,2,5,2,3,4,1
"22",3,1,1,4,3,5,1,3,1,4,5
"23",2,3,2,5,4,5,2,5,5,2,4
"24",4,1,4,4,2,3,2,4,4,1,2
"25",4,2,1,2,5,4,4,5,4,4,4
"26",1,3,2,4,1,2,5,4,4,3,4
"27",5,2,5,3,5,4,1,4,2,2,3
"28",3,4,3,3,5,1,5,3,5,5,2
"29",5,2,3,4,4,1,4,1,2,1,4
"30",3,3,5,3,4,5,3,1,4,1,1
"31",2,1,5,1,4,3,4,3,5,4,3
"32",3,2,5,2,2,3,4,1,1,5,2
"33",2,5,2,3,2,1,4,2,2,4,5
"34",5,5,3,5,3,2,4,5,3,2,1
"35",4,3,5,2,1,1,3,5,5,3,2
"36",2,4,1,4,5,3,5,1,1,3,3
"37",1,1,3,5,5,4,3,1,3,4,2
"38",5,5,1,2,4,5,2,3,2,3,2
"39",3,1,4,1,1,4,2,2,2,3,4
"40",3,1,4,5,4,1,5,5,3,3,5
"41",4,3,2,4,4,4,1,2,3,5,1
"42",5,4,5,4,5,2,2,2,4,4,5
"43",3,5,1,1,2,4,3,4,5,4,1
"44",2,2,3,4,1,5,4,4,1,3,1
"45",5,2,2,5,1,3,3,3,4,5,5
