"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,2,1,2,1,2,3,3,3,1,2,3
"2",3,1,2,1,3,2,2,2,3,3,3,2
"3",2,3,3,1,3,3,2,3,2,3,2,3
"4",3,3,2,1,1,3,2,2,1,1,2,1
"5",1,2,1,3,3,3,1,2,3,3,2,1
"6",2,3,2,2,1,1,3,3,3,3,3,1
"7",3,3,3,3,2,2,1,1,1,3,2,2
"8",2,1,3,3,3,2,2,3,2,1,1,1
"9",1,2,3,2,1,1,2,2,1,3,1,3
"10",2,1,2,2,1,3,1,1,1,2,2,1
"11",2,2,1,3,1,1,2,1,2,1,3,1
"12",2,2,3,1,1,3,3,1,3,2,1,2
"13",1,1,3,2,1,2,1,2,3,1,3,2
"14",3,1,3,3,2,3,3,2,2,2,3,3
"15",1,2,2,3,2,3,3,3,1,1,3,2
"16",3,1,1,2,2,3,1,3,2,3,1,2
"17",3,2,3,1,2,1,1,3,2,2,3,1
"18",2,3,1,1,2,1,1,2,3,1,1,2
"19",2,1,1,3,2,1,3,2,1,3,2,3
"20",3,2,2,3,3,1,2,1,3,2,1,3
"21",1,3,3,2,3,1,3,1,2,1,2,2
"22",1,1,2,1,2,2,3,1,2,3,1,1
"23",3,3,1,2,3,2,3,2,1,2,1,1
"24",1,1,1,1,3,1,2,3,1,2,2,2
"25",2,2,2,1,3,2,1,1,1,1,3,3
"26",1,3,2,3,1,2,1,3,2,2,1,3
"27",1,3,1,2,2,3,2,1,3,2,3,3
