"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",3,1,1,2,3,2,1,2,3,3,3
"2",3,3,2,1,2,1,3,2,3,3,2
"3",2,2,1,1,1,3,2,1,3,2,3
"4",2,3,3,3,3,2,3,2,1,2,3
"5",1,1,1,3,3,1,2,3,3,2,2
"6",3,3,3,2,3,1,2,1,2,2,1
"7",3,1,2,1,1,2,1,3,1,2,2
"8",3,2,1,2,3,3,3,1,1,1,2
"9",1,3,2,2,2,3,2,3,1,3,3
"10",1,1,2,1,3,2,2,2,1,1,1
"11",2,2,3,2,1,1,1,2,1,1,3
"12",2,2,3,1,3,3,1,3,2,3,2
"13",3,1,3,3,2,3,2,2,3,1,1
"14",2,2,1,3,2,1,1,1,1,3,1
"15",1,3,1,2,1,3,1,2,2,2,1
"16",2,1,2,3,1,3,3,1,2,3,2
"17",1,1,3,1,2,1,3,1,2,2,3
"18",1,3,2,3,2,2,1,1,3,1,2
"19",2,3,1,1,2,2,3,3,2,1,1
"20",3,2,2,3,1,1,2,3,2,1,3
"21",1,2,3,2,1,2,3,3,3,3,1
