"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,3,2,3,3,1,2,2,2,3,3,3
"2",1,1,2,1,2,1,3,2,2,1,3,1
"3",1,1,1,3,1,2,2,3,2,2,1,1
"4",2,1,1,3,3,3,1,3,2,2,2,3
"5",3,1,3,1,3,2,3,3,2,3,2,1
"6",1,2,3,2,1,1,1,3,2,1,2,3
"7",1,3,1,3,3,1,2,2,3,1,2,2
"8",3,1,3,1,2,3,2,2,1,2,3,3
"9",2,1,2,2,3,3,1,2,3,3,3,1
"10",2,3,3,2,1,2,1,3,1,3,3,1
"11",3,1,1,2,2,1,3,3,1,2,2,3
"12",1,2,3,3,3,2,2,1,1,2,2,1
"13",3,2,2,2,3,1,2,3,1,1,1,1
"14",3,3,1,1,2,2,2,1,3,3,2,1
"15",3,2,3,2,3,1,1,1,3,2,3,2
"16",2,3,3,1,3,3,2,3,2,1,1,2
"17",3,3,2,2,1,3,2,1,1,1,2,3
"18",1,1,3,2,1,3,2,1,3,3,2,2
"19",1,3,2,2,1,1,3,1,2,2,1,1
"20",3,2,1,2,1,3,3,2,2,3,1,2
"21",3,3,2,3,2,3,1,2,3,2,1,1
"22",2,2,1,1,2,1,1,3,3,3,1,2
"23",2,3,3,1,1,1,3,2,3,2,2,3
"24",1,2,2,1,3,2,1,1,1,3,1,3
"25",2,1,3,3,2,1,1,2,1,1,1,2
"26",3,2,2,3,1,2,3,3,3,1,3,2
"27",3,1,2,1,1,2,1,1,2,2,1,2
"28",1,3,2,3,2,3,3,3,1,3,2,2
"29",2,3,1,1,3,2,3,2,1,2,3,2
"30",1,2,2,1,2,3,2,3,3,2,3,3
"31",1,3,1,2,2,2,1,1,2,1,3,3
"32",1,2,3,3,2,2,3,2,3,3,1,3
"33",2,1,1,3,1,1,2,1,1,3,3,2
"34",2,1,1,2,3,2,3,1,3,1,1,3
"35",2,2,3,3,2,3,3,1,2,1,3,1
"36",2,2,1,1,1,3,1,2,1,1,2,1
