"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",3,3,1,3,2,4,1,4,2,4,2,4
"2",4,2,4,3,3,4,2,1,4,2,3,1
"3",1,1,3,4,3,2,4,2,4,1,2,2
"4",3,2,1,4,1,1,4,3,3,2,1,4
"5",2,4,3,4,1,4,1,3,4,2,2,3
"6",2,3,2,3,4,1,1,3,4,3,1,1
"7",4,1,1,3,1,3,2,2,2,2,4,2
"8",1,4,3,2,2,2,4,3,2,4,1,1
"9",4,4,2,1,2,4,4,2,3,1,3,2
"10",4,3,3,3,4,2,2,1,2,1,1,4
"11",2,2,3,1,2,1,3,1,4,2,4,4
"12",2,2,1,3,4,1,4,2,2,4,4,2
"13",3,3,4,1,2,1,4,2,1,4,3,3
"14",3,4,3,2,3,4,1,1,3,4,4,1
"15",3,4,4,1,4,1,2,4,3,2,2,2
"16",3,1,4,4,2,1,1,3,2,3,3,2
"17",1,1,4,2,3,2,1,4,1,2,3,3
"18",1,4,1,4,2,2,2,1,3,3,2,1
"19",4,4,2,4,3,1,3,4,2,3,4,3
"20",2,1,3,3,3,1,3,4,3,4,1,3
"21",2,2,1,4,3,4,2,4,1,1,1,2
"22",1,2,2,3,2,4,4,4,3,2,4,1
"23",4,1,4,2,3,2,4,3,3,3,4,4
"24",2,3,2,1,1,3,4,4,2,1,2,4
"25",2,2,3,1,4,3,1,3,2,1,3,1
"26",4,1,2,2,2,1,2,3,1,1,2,1
"27",3,1,1,1,3,2,3,1,2,2,1,1
"28",2,2,2,4,1,2,2,1,1,4,3,4
"29",1,3,4,4,4,4,3,2,2,2,3,4
"30",2,1,1,2,1,3,3,4,4,4,3,1
"31",1,4,1,1,3,3,2,3,1,3,4,3
"32",3,4,1,3,4,2,3,3,4,1,3,4
"33",2,4,4,3,1,2,3,2,1,1,4,1
"34",4,3,4,4,1,3,3,2,3,4,1,2
"35",1,2,4,1,1,3,1,1,2,3,1,2
"36",4,4,3,2,2,3,1,2,1,2,1,4
"37",3,3,3,4,4,3,4,4,1,3,2,1
"38",3,1,2,4,4,3,1,1,3,1,4,3
"39",3,2,4,2,2,4,3,4,4,1,1,3
"40",2,4,2,2,4,3,4,1,4,3,1,3
"41",1,1,2,1,4,4,2,2,3,3,2,4
"42",1,3,1,2,1,1,1,2,3,1,3,3
"43",4,2,2,2,4,4,3,3,1,4,3,2
"44",4,2,1,1,3,2,1,2,4,4,2,3
"45",3,1,3,3,1,4,4,1,1,3,2,3
"46",1,3,2,2,3,1,3,1,1,2,2,2
"47",4,3,3,1,1,2,2,4,4,3,4,2
"48",1,3,4,3,2,3,2,3,4,4,4,4
