"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",2,3,1,3,3,2,1,1,1,2,2
"2",3,2,3,2,1,2,1,3,1,3,3
"3",1,2,1,3,2,1,2,1,3,3,3
"4",1,3,2,2,1,1,1,2,3,2,1
"5",3,3,1,1,1,3,2,2,2,2,3
"6",3,3,2,1,2,1,3,2,1,3,2
"7",1,3,3,3,2,2,3,3,2,1,3
"8",2,1,1,2,1,1,2,3,1,1,2
"9",2,2,2,1,3,1,1,1,2,1,3
"10",1,2,3,1,2,3,2,1,1,1,1
"11",2,3,3,2,3,3,2,3,3,3,2
"12",2,2,2,3,1,3,3,1,2,3,1
"13",3,1,2,3,2,3,1,2,3,1,2
"14",1,1,2,2,3,3,3,2,1,2,3
"15",2,1,3,1,1,2,3,1,3,2,2
"16",3,1,3,3,3,1,2,2,2,2,1
"17",1,1,1,1,2,2,1,3,2,3,1
"18",3,2,1,2,3,2,3,3,3,1,1
