"","V1","V2","V3","V4"
"1",4,2,1,1
"2",6,1,2,2
"3",5,3,4,1
"4",3,2,4,5
"5",1,3,6,2
"6",4,6,5,4
"7",3,5,3,2
"8",1,5,4,5
"9",5,1,3,3
"10",2,4,3,2
"11",6,6,1,5
"12",6,3,5,6
"13",2,6,6,6
"14",3,3,2,5
"15",4,4,2,6
"16",5,5,3,6
"17",3,2,6,3
"18",2,1,5,1
"19",2,3,1,3
"20",1,1,1,6
"21",3,5,1,3
"22",4,1,6,5
"23",6,5,6,1
"24",1,4,5,4
"25",4,6,4,2
"26",2,2,3,4
"27",6,2,4,4
"28",5,4,2,4
"29",5,4,5,3
"30",1,6,2,1
