"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",2,2,3,2,1,1,1,1,1,1
"2",2,2,1,2,1,3,3,3,3,3
"3",3,2,3,1,2,3,2,3,2,1
"4",2,1,2,1,2,3,3,1,1,2
"5",1,1,3,3,1,2,3,3,2,2
"6",1,2,2,1,3,2,1,3,1,3
"7",3,1,3,2,2,2,1,2,3,3
"8",3,3,1,1,1,2,1,1,2,2
"9",1,3,1,2,2,2,3,2,1,1
"10",3,3,2,3,1,3,2,2,1,3
"11",2,3,2,3,2,1,1,3,3,2
"12",2,1,1,3,3,3,1,2,2,1
"13",2,3,3,1,3,1,3,2,2,3
"14",1,1,2,1,1,1,2,2,3,1
"15",3,2,2,3,3,2,3,1,3,1
"16",1,3,3,2,3,3,2,1,3,2
"17",3,1,1,2,3,1,2,3,1,2
"18",1,2,1,3,2,1,2,1,2,3
