"","V1","V2"
"1",2,3
"2",13,8
"3",12,15
"4",8,18
"5",9,7
"6",7,1
"7",3,16
"8",18,10
"9",4,6
"10",11,4
"11",14,13
"12",15,2
"13",6,9
"14",17,5
"15",16,17
"16",10,12
"17",1,11
"18",5,14
