"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",6,18,4,15,9,2,1,11,17,10,15,16,11,9
"2",3,2,13,13,15,14,7,6,7,16,14,12,16,13
"3",8,13,18,7,10,12,12,1,11,1,6,18,12,18
"4",7,5,2,4,6,11,3,2,10,14,10,5,4,1
"5",17,16,14,11,3,9,6,5,4,5,13,13,3,5
"6",10,8,8,17,11,6,15,3,3,9,18,1,6,17
"7",11,11,16,16,8,15,2,16,5,12,4,2,13,7
"8",18,9,1,8,18,10,10,18,2,17,7,17,8,10
"9",15,3,15,5,17,3,4,8,16,6,8,3,9,11
"10",9,4,12,3,7,4,14,17,8,7,17,14,14,2
"11",13,14,11,2,12,16,8,15,15,13,16,9,2,16
"12",4,17,5,6,16,17,17,10,6,4,11,4,10,6
"13",16,6,3,14,2,13,11,13,13,3,12,6,15,14
"14",1,7,10,18,14,8,9,14,12,2,3,11,1,4
"15",5,10,6,1,4,7,5,9,1,8,1,10,18,15
"16",12,1,9,10,5,18,18,7,18,11,2,15,7,8
"17",14,15,7,12,13,5,13,4,14,15,5,8,17,3
"18",2,12,17,9,1,1,16,12,9,18,9,7,5,12
