"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",3,10,6,9,18,18,7,12,2,1,14,6,18,8,10
"2",11,12,4,11,2,4,3,9,15,17,13,5,14,4,4
"3",2,18,11,2,16,7,8,3,16,14,6,4,9,10,14
"4",12,5,14,8,10,16,16,4,18,8,1,9,17,3,7
"5",6,13,12,10,6,1,18,10,1,9,9,8,1,1,18
"6",14,4,17,5,3,5,5,13,6,5,5,3,12,12,12
"7",16,11,10,6,15,11,6,16,4,16,3,13,5,2,5
"8",4,9,18,18,1,17,10,11,12,18,7,11,6,18,9
"9",13,14,2,4,5,15,12,7,7,12,8,16,16,14,16
"10",10,1,7,12,12,14,1,17,17,11,10,7,2,13,17
"11",1,3,9,1,4,9,15,18,11,10,17,18,10,7,6
"12",5,7,1,15,9,6,4,6,10,2,2,17,7,5,13
"13",15,15,16,17,13,8,11,14,14,6,15,14,13,6,15
"14",18,6,8,16,8,12,14,1,5,15,18,1,8,9,11
"15",7,2,13,13,14,3,9,5,3,13,11,15,15,15,3
"16",17,8,5,3,17,2,13,8,13,3,12,10,4,17,8
"17",8,17,3,14,11,10,17,15,9,7,4,2,11,16,1
"18",9,16,15,7,7,13,2,2,8,4,16,12,3,11,2
