"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,3,1,2,4,4,1,4,3,3
"2",3,4,2,3,1,1,4,3,2,1
"3",2,2,3,3,3,3,2,3,3,4
"4",2,1,2,2,2,2,4,1,4,3
"5",1,4,4,2,3,1,1,2,1,4
"6",2,1,4,4,4,4,2,1,2,1
"7",3,3,4,1,2,3,3,2,4,1
"8",4,1,3,1,3,1,3,4,3,2
"9",1,2,1,1,2,2,1,3,2,2
"10",1,3,2,3,4,3,3,1,1,2
"11",4,2,3,4,1,4,4,2,1,3
"12",4,4,1,4,1,2,2,4,4,4
