"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,3,4,3,4,1,1,3,2,3,1
"2",1,4,3,4,3,3,2,2,3,4,1
"3",3,2,4,4,1,4,2,4,2,4,2
"4",1,1,2,3,2,3,3,4,2,3,3
"5",1,1,2,2,2,4,1,1,3,1,1
"6",3,4,3,1,2,1,3,4,4,1,1
"7",3,1,4,1,3,2,1,2,3,3,3
"8",2,3,1,1,1,3,2,3,2,1,3
"9",2,4,4,2,2,2,4,1,2,1,2
"10",3,4,2,3,2,4,1,3,1,4,3
"11",4,1,3,3,4,2,3,3,1,1,2
"12",3,2,1,1,4,4,4,2,2,3,1
"13",4,4,3,2,1,4,2,2,4,3,2
"14",3,1,2,3,1,1,4,2,3,1,4
"15",4,4,4,1,4,3,4,4,3,2,3
"16",1,2,2,1,3,2,4,3,4,4,2
"17",1,3,3,4,1,2,4,3,3,2,3
"18",2,2,4,3,2,1,2,1,4,2,4
"19",4,3,2,1,1,1,3,1,2,4,4
"20",2,1,3,1,1,3,1,1,1,2,1
"21",2,2,1,4,1,2,3,1,1,3,2
"22",1,2,4,1,4,4,2,2,1,1,4
"23",1,4,1,2,3,1,3,2,1,2,3
"24",1,4,1,3,1,2,1,4,4,4,4
"25",3,3,2,2,3,2,2,4,1,2,1
"26",4,3,1,3,3,4,3,1,3,2,2
"27",4,3,4,3,2,3,4,2,1,4,1
"28",2,3,3,2,3,4,4,4,1,3,4
"29",3,2,3,2,4,3,3,1,4,4,3
"30",2,1,4,4,3,4,3,3,4,2,4
"31",3,4,2,4,4,2,2,1,2,3,4
"32",4,2,1,2,2,3,1,3,3,2,4
"33",2,1,1,2,4,1,2,4,3,4,2
"34",4,2,3,4,3,1,1,4,2,1,3
"35",4,1,1,4,2,1,4,3,4,3,1
"36",2,3,2,4,4,3,1,2,4,1,2
