"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,4,4,1,4,3,3,2,3,4,3,2,4
"2",2,4,2,2,4,2,4,3,4,4,4,4,1
"3",3,3,1,2,3,2,4,2,2,1,3,3,2
"4",3,4,2,3,2,1,1,1,4,1,3,4,3
"5",4,2,3,3,1,3,4,3,1,2,4,3,3
"6",2,2,4,2,2,1,2,3,3,1,4,1,1
"7",4,3,2,1,3,1,2,4,2,2,4,1,3
"8",4,4,3,2,2,4,3,2,4,3,1,1,3
"9",1,1,3,3,3,1,2,2,1,4,3,3,1
"10",3,1,3,4,4,1,4,3,2,2,1,1,4
"11",2,1,4,4,1,1,3,2,4,2,2,3,2
"12",4,2,4,4,4,2,3,1,4,3,4,2,2
"13",2,2,4,3,3,4,4,1,2,4,2,1,3
"14",4,1,2,2,1,2,2,1,3,4,2,4,4
"15",1,4,2,4,4,3,2,2,1,1,2,1,2
"16",2,2,2,1,1,2,1,2,2,3,1,2,1
"17",3,1,2,1,3,4,3,3,1,3,4,4,2
"18",2,3,1,4,1,4,2,3,4,2,3,2,4
"19",1,3,3,1,3,3,4,1,4,2,2,2,1
"20",1,3,4,1,1,1,4,3,3,3,1,4,3
"21",1,1,4,2,4,2,1,4,1,2,3,2,3
"22",1,2,2,3,3,2,3,4,4,1,1,3,4
"23",2,3,3,4,3,2,1,1,1,3,4,4,4
"24",3,2,3,1,1,3,1,4,4,4,3,1,2
"25",1,4,3,2,1,4,3,1,2,1,4,3,2
"26",3,3,3,3,4,4,2,4,3,3,2,3,2
"27",3,3,1,3,1,2,3,1,1,4,1,1,1
"28",1,1,1,3,2,3,1,2,3,3,4,1,4
"29",4,1,2,4,2,4,4,4,3,1,3,2,1
"30",4,4,1,4,3,1,1,3,3,4,1,2,2
"31",4,3,4,1,2,4,1,3,1,1,2,3,4
"32",1,2,1,4,2,3,3,4,2,4,3,4,3
"33",2,4,1,2,2,1,4,4,1,3,2,2,4
"34",2,1,1,1,4,3,2,1,3,1,1,3,3
"35",4,2,1,2,4,4,1,2,2,2,2,4,1
"36",3,4,4,3,2,3,2,4,2,2,1,4,1
