"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",2,3,2,1,3,1,1,3,1,2,2,2,1,1,3
"2",3,3,1,2,3,1,3,2,2,2,3,2,3,3,1
"3",1,2,1,1,2,3,2,1,1,3,2,1,3,1,2
"4",2,3,1,1,1,3,3,3,3,3,2,2,2,1,1
"5",3,1,3,3,3,2,1,2,3,2,2,3,1,1,2
"6",3,2,1,3,1,3,1,2,2,2,1,2,3,3,2
"7",3,3,2,1,1,1,1,1,3,2,3,3,2,2,2
"8",3,3,2,3,3,3,2,1,1,3,2,3,2,2,3
"9",2,3,3,1,1,3,3,2,1,2,1,1,1,2,2
"10",1,1,1,3,2,3,3,2,1,1,1,2,2,1,3
"11",1,3,3,2,2,2,1,1,1,2,1,3,2,3,1
"12",1,1,2,1,3,1,3,1,1,2,1,1,2,3,2
"13",3,2,2,3,2,3,2,3,3,2,3,3,3,1,3
"14",1,1,2,3,1,2,2,1,3,1,3,2,1,3,2
"15",2,2,1,1,3,2,1,3,3,1,1,2,2,3,3
"16",3,2,2,2,1,1,3,2,1,1,2,3,1,3,3
"17",1,1,3,1,1,3,2,3,2,1,2,3,2,3,1
"18",3,1,3,1,3,2,2,3,1,3,1,2,3,2,2
"19",1,3,3,2,3,2,2,2,3,3,3,1,2,1,3
"20",2,2,1,3,3,1,2,3,2,1,1,1,2,2,1
"21",3,1,2,1,2,1,1,2,1,1,2,2,3,2,1
"22",2,3,2,1,2,3,2,1,2,1,3,1,3,3,3
"23",1,3,1,1,1,2,2,2,3,2,1,3,3,2,3
"24",2,1,2,3,3,3,1,2,2,3,3,1,2,3,1
"25",1,2,3,3,3,1,1,1,2,1,2,2,3,2,3
"26",1,2,2,3,1,2,2,3,2,3,1,1,1,3,3
"27",1,1,2,2,1,1,1,3,3,2,2,1,3,1,2
"28",3,1,1,2,3,3,3,3,2,2,2,1,1,2,3
"29",3,2,3,2,1,3,1,3,1,1,3,1,2,1,2
"30",2,1,3,2,2,3,1,1,3,3,1,2,1,2,3
"31",1,2,1,1,3,3,1,2,2,2,3,3,1,2,1
"32",2,2,3,2,3,3,3,1,3,3,2,3,3,3,2
"33",3,2,2,1,2,2,3,3,2,1,1,3,1,1,2
"34",2,3,1,2,2,2,1,3,1,3,3,3,1,3,2
"35",2,1,1,2,3,2,2,1,1,1,3,3,3,1,1
"36",3,2,3,1,2,1,2,2,3,3,2,1,1,3,1
"37",1,3,2,2,3,3,2,2,3,1,1,2,1,1,1
"38",2,2,3,3,2,1,3,1,1,2,3,2,1,1,1
"39",2,1,1,2,1,1,2,2,1,3,3,2,2,3,3
"40",3,1,2,2,2,2,3,1,3,2,1,1,3,2,1
"41",1,1,1,3,2,1,3,2,3,3,2,3,1,2,2
"42",2,3,1,3,1,2,1,1,2,1,2,1,1,2,1
"43",2,2,3,2,1,1,1,2,2,3,1,3,3,1,1
"44",1,2,2,3,1,2,3,3,1,3,3,2,3,2,1
"45",3,3,1,3,2,1,2,1,2,3,1,1,2,1,2
"46",1,3,3,2,2,1,3,3,2,1,3,3,2,2,3
"47",3,1,3,1,1,2,3,1,2,2,3,2,2,1,3
"48",2,3,3,3,2,2,3,3,3,1,2,1,3,3,2
