"","V1","V2","V3","V4","V5","V6","V7"
"1",3,1,2,1,1,3,2
"2",3,1,2,2,2,2,2
"3",2,2,2,2,3,1,2
"4",2,3,2,3,3,3,3
"5",2,3,3,1,1,1,3
"6",1,1,1,1,1,2,1
"7",1,2,1,3,1,2,2
"8",3,2,1,1,2,3,3
"9",3,2,1,1,1,1,2
"10",1,3,1,1,2,2,3
"11",2,1,3,3,1,3,2
"12",2,3,1,1,2,2,2
"13",1,3,1,2,3,1,1
"14",3,1,1,3,3,2,2
"15",3,2,3,3,1,2,3
"16",1,3,2,3,1,1,2
"17",2,1,1,1,3,3,1
"18",1,3,2,2,1,3,3
"19",1,1,1,3,2,3,3
"20",1,1,3,2,2,1,2
"21",2,2,1,3,2,1,1
"22",3,3,1,3,3,1,3
"23",1,3,3,1,3,3,2
"24",3,3,1,2,1,3,1
"25",1,2,3,3,2,1,3
"26",3,1,2,3,1,1,1
"27",3,3,3,2,2,1,2
"28",2,3,3,2,1,2,1
"29",2,1,1,2,1,1,3
"30",3,2,3,1,3,1,1
"31",3,2,2,2,3,2,1
"32",2,2,2,3,3,3,1
"33",3,3,2,1,3,2,2
"34",2,1,3,1,2,2,3
"35",2,1,3,2,2,1,1
"36",1,3,2,3,2,2,1
"37",3,3,3,3,2,3,1
"38",2,3,2,1,2,1,1
"39",3,2,2,1,2,2,3
"40",1,1,2,1,3,1,3
"41",1,1,2,2,2,3,2
"42",2,2,2,2,1,2,3
"43",2,2,1,3,1,3,2
"44",1,1,3,3,3,2,1
"45",1,2,3,1,1,3,1
"46",2,2,3,2,3,2,3
"47",1,2,1,2,3,3,2
"48",3,1,3,2,3,3,3
