"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",3,2,1,3,2,3,1,2,2,3,2,3,1,1
"2",3,2,3,3,2,3,2,1,1,1,3,1,1,2
"3",1,2,3,2,1,3,1,3,3,2,3,2,3,1
"4",1,2,1,1,3,2,3,2,3,1,1,2,1,3
"5",3,3,3,2,3,1,2,2,2,1,1,1,1,2
"6",3,2,2,2,1,3,2,3,3,1,2,3,1,3
"7",2,1,2,1,3,3,1,3,1,3,1,2,1,2
"8",3,1,1,2,3,2,1,1,3,2,2,1,1,1
"9",3,1,3,2,1,3,3,2,3,2,1,1,2,3
"10",3,3,2,1,2,2,1,2,3,3,3,1,2,3
"11",1,3,3,1,2,2,2,1,2,3,3,3,1,3
"12",3,2,3,1,1,1,2,3,1,1,2,2,2,1
"13",1,2,3,2,3,3,3,2,1,3,2,1,3,3
"14",2,3,2,2,1,2,3,1,1,3,2,1,1,1
"15",1,3,3,3,2,2,3,3,3,2,2,3,1,1
"16",1,2,2,2,1,2,3,2,1,1,3,3,3,1
"17",2,1,3,1,2,1,3,1,2,2,3,2,2,1
"18",3,3,2,1,3,3,3,3,2,2,3,3,2,2
"19",2,2,1,1,3,1,2,1,1,1,2,1,3,3
"20",2,1,2,2,3,3,1,1,2,2,3,3,3,3
"21",1,1,1,1,2,2,2,3,3,3,2,3,3,2
"22",2,1,1,3,1,2,2,3,2,3,2,1,2,3
"23",2,2,3,1,3,3,2,1,3,3,1,2,2,1
"24",1,1,2,3,2,2,3,1,2,1,1,1,3,2
"25",2,1,2,1,1,1,3,2,1,2,2,3,1,3
"26",2,1,1,3,2,3,3,2,1,1,1,3,2,1
"27",2,2,3,1,2,2,1,3,2,1,1,1,3,1
"28",2,3,1,2,2,2,1,3,1,1,3,2,1,3
"29",1,1,3,3,1,2,1,1,1,3,2,2,2,2
"30",1,3,1,2,2,3,3,3,1,2,1,1,2,2
"31",3,2,1,3,3,1,3,3,2,2,1,2,2,1
"32",1,1,1,1,1,3,2,2,2,2,3,1,1,1
"33",2,1,3,3,3,2,2,2,3,1,3,2,3,2
"34",2,3,2,3,1,3,2,3,2,3,1,2,3,3
"35",3,2,1,1,1,2,1,1,1,2,1,3,2,2
"36",1,3,1,2,3,1,2,2,1,3,3,2,2,1
"37",3,2,1,2,1,1,3,1,2,3,3,2,3,3
"38",1,2,2,3,2,1,1,1,3,2,1,2,1,3
"39",3,1,2,2,2,1,2,2,3,3,1,3,3,1
"40",2,3,1,3,1,1,2,1,3,1,3,3,2,2
"41",1,1,3,2,3,1,1,3,2,1,2,3,2,3
"42",2,3,3,2,1,1,1,2,2,3,1,3,1,2
"43",3,3,3,3,3,2,2,2,1,2,1,3,3,3
"44",3,1,2,3,2,1,1,3,1,2,3,1,3,2
"45",2,2,2,3,3,1,3,3,3,3,3,1,1,2
"46",1,3,2,3,3,3,1,1,2,1,2,2,2,1
"47",3,3,1,1,2,3,3,1,3,1,2,2,3,2
"48",1,3,2,1,1,1,1,2,3,2,2,1,3,2
