"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",3,2,1,1,3,3,2,3,1,3,2,3,2
"2",2,1,3,3,2,1,3,1,3,2,1,1,2
"3",3,3,2,1,2,2,1,1,3,3,1,3,1
"4",3,2,2,3,2,1,1,3,1,2,1,1,3
"5",1,2,2,1,1,3,3,2,3,3,2,1,3
"6",3,1,2,1,2,3,1,1,2,2,3,1,3
"7",2,3,1,3,1,1,1,1,2,3,2,1,2
"8",2,2,3,3,3,1,1,3,2,1,3,2,1
"9",2,1,2,2,1,3,1,2,1,3,1,1,1
"10",3,3,2,3,2,1,3,2,2,1,3,3,3
"11",2,1,1,1,3,1,2,2,1,1,3,1,2
"12",3,3,1,2,3,1,3,1,1,2,2,2,1
"13",2,2,1,2,2,3,2,3,2,2,3,1,1
"14",2,3,3,2,2,2,3,3,1,3,3,1,1
"15",1,3,2,1,3,2,3,3,2,3,1,1,2
"16",1,1,3,3,2,2,2,2,2,3,1,2,3
"17",1,2,3,1,2,3,1,3,2,1,1,3,3
"18",1,2,1,2,3,1,1,2,3,2,1,1,1
"19",2,2,1,2,1,1,3,3,2,2,1,3,3
"20",1,1,2,2,2,1,3,3,3,1,2,2,1
"21",3,1,3,2,1,1,1,3,3,3,2,2,2
"22",3,1,1,3,1,2,3,3,2,1,2,1,2
"23",2,1,2,1,1,2,2,3,3,2,3,3,2
"24",1,2,3,1,1,2,2,1,2,1,3,1,1
"25",1,3,3,2,3,2,1,2,3,2,3,3,2
"26",1,3,1,1,1,2,1,3,1,2,2,2,1
"27",2,1,1,3,3,2,1,2,3,1,2,3,3
"28",3,3,1,2,1,3,1,2,2,3,3,2,3
"29",2,3,3,3,1,3,3,2,3,2,2,3,1
"30",3,2,2,3,1,3,2,1,3,1,1,2,1
"31",3,2,3,2,1,2,3,1,1,2,2,3,3
"32",2,3,2,2,3,3,3,1,1,1,1,3,2
"33",2,2,1,1,2,3,3,1,3,1,3,2,2
"34",2,3,1,3,2,3,2,3,3,3,1,2,3
"35",1,3,3,3,2,3,1,2,1,1,2,1,2
"36",1,2,2,3,1,1,2,2,1,3,3,3,2
"37",2,2,3,1,3,1,1,1,1,3,2,2,3
"38",1,3,2,1,2,1,2,1,3,2,3,2,3
"39",1,2,1,3,3,2,2,1,2,2,1,3,1
"40",1,1,2,3,3,3,3,3,1,2,3,2,3
"41",1,1,1,2,1,2,2,1,1,1,1,2,3
"42",3,1,2,2,2,2,1,2,1,1,3,3,1
"43",2,1,1,1,2,1,3,2,2,3,2,3,1
"44",3,3,3,1,1,1,2,2,1,1,1,2,2
"45",1,1,3,2,3,3,2,1,2,3,2,3,2
"46",3,3,3,2,3,2,2,3,3,1,2,1,3
"47",3,1,3,1,3,3,3,2,2,2,1,2,1
"48",3,2,2,3,3,2,2,1,3,3,3,1,2
