"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",4,1,5,6,2,5,1,3,4,2
"2",3,1,5,5,4,1,2,4,6,6
"3",2,3,1,4,5,2,6,3,3,6
"4",4,6,3,2,4,2,4,1,1,1
"5",6,5,4,6,5,3,3,1,4,2
"6",2,5,6,4,6,4,3,4,1,3
"7",4,2,3,1,2,6,1,4,4,5
"8",1,4,3,2,1,3,1,2,6,5
"9",1,5,5,4,3,4,6,1,5,6
"10",2,2,3,3,1,1,6,2,4,2
"11",2,6,2,5,3,5,5,4,6,2
"12",4,5,6,6,1,2,3,5,6,3
"13",5,3,1,6,3,5,3,1,1,4
"14",2,1,2,3,2,4,1,1,2,3
"15",6,1,2,4,6,6,4,4,1,2
"16",6,5,6,3,4,5,6,5,4,4
"17",5,4,2,3,5,6,5,2,6,5
"18",1,4,1,5,6,5,2,2,4,4
"19",1,6,5,2,5,2,4,4,4,4
"20",1,2,4,3,5,6,3,5,6,1
"21",3,5,1,1,1,6,5,1,3,3
"22",4,3,1,3,6,2,1,4,5,1
"23",1,1,1,1,4,3,3,3,2,2
"24",2,6,1,4,1,3,4,6,2,4
"25",1,1,3,6,4,4,5,6,3,5
"26",2,3,6,6,1,6,4,3,5,4
"27",3,6,6,5,2,3,5,2,1,5
"28",2,4,5,1,2,1,4,6,5,2
"29",3,2,1,2,3,5,4,5,5,6
"30",6,3,5,1,1,4,5,4,2,6
"31",3,3,2,5,1,2,2,5,1,1
"32",5,6,4,1,6,3,6,3,6,3
"33",5,1,6,2,3,2,5,3,5,1
"34",1,5,4,5,3,1,1,3,3,1
"35",5,2,1,5,4,1,5,6,4,3
"36",2,2,2,6,5,2,4,1,5,3
"37",3,3,6,1,4,4,2,1,6,2
"38",6,2,3,1,3,2,2,2,3,4
"39",6,6,1,3,2,1,3,3,5,5
"40",3,5,2,1,6,1,3,5,4,6
"41",3,3,4,3,6,1,5,1,2,4
"42",4,1,6,2,6,5,4,2,3,5
"43",2,5,4,2,4,6,2,3,1,6
"44",1,2,6,3,3,2,2,6,2,5
"45",3,4,5,6,6,3,6,5,3,1
"46",5,1,4,4,1,3,3,1,4,6
"47",5,6,5,3,1,5,2,4,3,2
"48",3,6,3,4,4,6,1,6,5,3
"49",4,6,2,6,5,4,1,3,2,6
"50",1,3,4,2,2,5,6,5,1,3
"51",6,4,3,4,2,4,4,2,6,1
"52",4,1,2,4,2,3,6,5,6,4
"53",5,4,4,5,2,6,3,6,3,6
"54",6,3,4,5,6,4,2,6,5,5
"55",4,2,5,5,4,6,6,2,2,1
"56",5,4,3,6,3,1,6,4,1,5
"57",5,2,5,2,5,3,1,5,1,4
"58",4,4,3,1,5,5,5,6,2,2
"59",6,5,2,2,3,4,2,6,3,1
"60",6,4,6,4,5,1,1,2,2,3
