"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,5,1,1,3,5,5,4,3,1,4
"2",4,6,4,1,5,3,2,3,1,5,6
"3",6,5,6,4,4,2,4,5,1,3,6
"4",5,3,5,1,4,4,5,2,1,2,1
"5",4,1,6,5,4,1,1,2,3,4,5
"6",3,4,4,6,3,1,6,1,2,2,1
"7",1,1,4,4,6,3,1,4,2,2,2
"8",2,3,1,6,5,4,1,6,2,4,5
"9",2,5,1,4,6,1,5,2,5,3,5
"10",5,1,1,2,4,4,2,5,3,2,6
"11",5,6,1,6,1,3,3,4,1,3,2
"12",5,1,4,4,5,6,3,6,5,4,1
"13",3,2,2,1,5,6,4,5,5,6,5
"14",2,5,5,1,4,3,2,6,5,1,3
"15",6,4,1,2,3,3,3,6,6,5,4
"16",2,2,6,5,5,5,4,3,4,1,2
"17",5,5,2,1,1,2,6,3,3,4,5
"18",6,2,3,3,6,3,6,4,4,5,5
"19",2,6,6,4,2,4,3,1,3,1,5
"20",5,4,6,2,1,6,1,4,3,2,3
"21",1,2,1,4,2,2,4,2,1,5,3
"22",5,4,2,5,2,5,4,2,2,6,6
"23",3,4,2,1,6,1,2,5,4,4,2
"24",1,2,6,3,6,4,2,2,6,5,4
"25",5,3,5,6,6,2,3,1,3,6,3
"26",3,4,4,2,6,6,3,2,1,1,4
"27",3,6,1,3,3,4,1,1,4,6,3
"28",6,2,3,5,3,5,2,5,1,6,2
"29",3,2,3,6,3,2,1,2,5,1,6
"30",6,5,2,5,5,3,2,2,4,1,1
"31",6,1,4,6,1,4,5,3,4,1,4
"32",6,3,4,1,3,5,1,1,6,3,5
"33",1,3,3,3,2,1,3,5,1,1,5
"34",4,5,3,6,6,5,3,4,6,2,6
"35",4,1,6,1,3,2,6,4,2,6,3
"36",2,1,5,3,3,6,5,3,1,3,6
"37",3,6,6,2,5,2,4,3,6,3,1
"38",5,3,3,3,4,1,5,6,6,1,3
"39",3,4,2,5,6,4,6,6,1,2,3
"40",3,3,6,4,1,5,5,6,4,5,6
"41",1,4,5,2,5,3,6,1,4,4,6
"42",2,1,3,1,1,3,3,1,3,4,1
"43",2,3,4,2,1,1,3,4,5,6,6
"44",4,2,5,3,1,2,2,6,2,3,1
"45",1,5,3,2,4,5,1,3,2,6,1
"46",3,5,5,6,2,6,2,4,2,5,4
"47",4,6,2,4,2,2,1,5,4,2,4
"48",1,4,6,6,3,4,4,5,5,4,1
"49",4,1,1,3,2,5,4,1,5,2,2
"50",4,3,1,4,5,6,6,3,3,5,1
"51",6,4,5,4,2,1,1,3,5,5,2
"52",1,3,2,5,1,6,2,3,6,3,3
"53",6,6,5,3,6,5,5,5,2,4,3
"54",2,6,3,2,2,6,6,6,4,3,2
"55",2,1,2,6,4,2,5,4,6,5,2
"56",5,6,3,5,4,6,6,1,5,4,4
"57",4,2,5,5,2,3,6,5,6,2,5
"58",6,2,2,2,5,1,4,1,2,3,4
"59",4,5,4,3,1,4,5,2,6,6,2
"60",1,6,4,5,4,1,4,6,3,6,4
