"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",5,2,2,5,3,4,3,3,3,5,6,1,6,1,6
"2",4,2,4,2,2,1,3,3,5,1,2,2,6,2,5
"3",6,5,3,4,1,4,6,3,2,4,1,2,2,5,6
"4",5,5,4,1,1,3,5,1,3,2,2,6,3,1,3
"5",4,5,3,2,2,6,2,6,4,1,4,6,2,4,6
"6",2,5,3,6,4,6,6,3,5,6,5,2,4,6,5
"7",2,5,3,1,3,4,4,1,6,5,1,3,6,5,2
"8",6,2,3,5,6,1,5,4,3,3,4,5,1,1,5
"9",3,6,5,2,5,1,6,4,1,2,2,3,4,5,1
"10",3,6,4,4,3,6,1,5,3,6,2,1,5,6,3
"11",1,5,4,3,2,2,4,6,1,6,5,4,6,3,5
"12",1,1,2,4,6,1,2,5,4,5,4,3,5,5,2
"13",1,2,4,1,1,5,2,4,5,4,6,2,1,4,4
"14",3,1,1,2,4,4,4,6,2,6,3,2,2,1,2
"15",1,3,2,2,6,6,5,2,2,3,2,5,6,4,3
"16",4,4,1,6,5,3,5,2,1,6,1,4,5,2,4
"17",4,4,2,3,5,2,5,5,6,2,5,1,1,6,4
"18",6,2,3,6,3,2,4,3,2,1,3,6,5,6,2
"19",2,4,2,4,1,6,4,3,1,2,6,1,3,2,2
"20",5,3,5,2,4,3,4,5,6,5,2,5,5,6,6
"21",3,4,3,5,5,5,1,5,5,4,3,6,6,1,1
"22",2,1,5,3,5,2,1,3,3,6,1,6,2,3,4
"23",5,3,3,1,3,3,2,5,1,3,1,1,1,3,1
"24",4,2,2,1,5,4,1,4,1,4,6,5,3,6,5
"25",5,5,4,3,6,4,1,3,5,1,3,5,1,5,2
"26",5,5,6,5,2,1,4,4,6,6,3,1,3,2,4
"27",2,4,6,1,2,1,3,3,2,5,3,4,2,6,1
"28",4,2,5,5,6,5,4,2,4,3,1,1,2,6,2
"29",6,3,1,4,2,5,3,1,6,6,4,5,2,5,3
"30",2,2,4,6,2,5,2,1,1,4,3,5,4,2,6
"31",6,6,5,2,5,6,3,2,1,5,4,3,1,3,4
"32",3,4,1,1,3,1,6,2,5,5,4,6,3,3,6
"33",1,3,6,5,4,4,3,6,1,2,1,6,3,5,4
"34",3,1,6,3,3,5,5,1,2,1,5,3,1,5,5
"35",4,2,6,2,1,5,6,4,3,6,5,6,4,3,2
"36",6,3,3,2,6,2,2,1,4,6,5,2,4,2,1
"37",5,5,4,6,6,5,5,6,2,5,6,4,3,4,1
"38",1,2,4,3,4,2,6,2,6,3,6,4,2,2,1
"39",3,6,6,4,6,3,4,1,5,3,6,6,5,4,5
"40",1,6,3,6,5,1,3,1,4,1,3,2,2,3,3
"41",2,3,6,1,6,3,5,6,4,4,3,1,4,2,6
"42",4,6,6,3,2,4,1,2,2,3,4,2,5,1,2
"43",4,4,5,5,1,1,2,2,4,3,6,5,6,6,4
"44",4,5,5,6,4,2,2,5,2,2,5,3,2,1,6
"45",1,4,5,4,3,6,6,5,4,5,2,5,1,1,3
"46",6,4,6,4,5,5,2,4,3,1,1,2,6,4,5
"47",1,4,1,2,4,3,1,1,3,2,4,1,4,5,6
"48",5,1,1,5,4,6,2,2,5,2,2,4,3,3,1
"49",2,6,1,5,2,3,4,4,3,4,5,6,1,5,1
"50",3,3,2,6,1,2,1,2,4,5,2,3,1,4,5
"51",1,1,2,5,2,3,6,4,6,2,1,4,4,4,5
"52",6,1,6,6,3,3,1,6,6,4,5,3,3,4,3
"53",6,6,2,3,1,2,3,6,5,4,1,4,4,2,2
"54",6,6,2,1,4,4,6,5,4,1,6,4,6,3,4
"55",5,1,4,4,4,2,6,1,1,4,4,1,6,4,3
"56",3,3,1,4,3,1,1,6,2,1,6,5,4,2,3
"57",3,1,5,1,5,6,3,3,6,2,5,4,5,1,3
"58",2,3,5,6,1,4,5,5,5,1,4,2,5,3,1
"59",5,1,1,3,1,6,5,6,3,3,3,3,5,6,4
"60",2,6,1,3,6,5,3,4,6,3,2,3,3,1,6
