"","V1","V2","V3"
"1",6,1,8
"2",5,6,15
"3",11,7,7
"4",8,9,12
"5",10,15,11
"6",7,13,2
"7",9,4,5
"8",15,5,10
"9",13,12,14
"10",3,8,3
"11",12,2,1
"12",4,11,9
"13",2,3,13
"14",1,14,6
"15",14,10,4
