"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",6,1,1,2,14,10,5,4,13,7,4,8
"2",1,9,5,8,11,15,8,1,7,15,1,14
"3",10,12,11,4,4,6,13,3,2,8,3,11
"4",13,3,14,6,9,14,12,6,8,3,7,4
"5",4,2,13,5,7,4,6,15,5,13,11,9
"6",7,11,12,12,12,13,14,11,12,10,10,10
"7",2,5,8,7,15,8,15,10,1,6,14,1
"8",11,6,9,9,5,11,3,13,14,12,2,3
"9",9,10,2,1,1,1,11,9,9,14,9,2
"10",8,7,10,15,8,2,9,2,15,1,15,7
"11",12,13,6,3,10,7,4,12,10,2,13,13
"12",5,14,4,13,6,9,10,14,6,4,5,5
"13",3,8,15,11,2,5,2,7,11,5,6,15
"14",14,4,3,14,3,12,7,8,3,9,12,12
"15",15,15,7,10,13,3,1,5,4,11,8,6
