"","V1","V2","V3"
"1",1,2,3
"2",5,4,6
"3",5,3,1
"4",4,6,5
"5",2,4,1
"6",3,6,2
"7",3,1,5
"8",1,5,4
"9",6,2,4
"10",6,5,3
"11",4,1,2
"12",2,3,6
