"","V1","V2"
"1",2,1
"2",1,2
"3",3,1
"4",2,1
"5",2,3
"6",1,3
"7",2,3
"8",1,3
"9",1,1
"10",3,3
"11",2,1
"12",3,2
"13",3,3
"14",3,2
"15",1,2
"16",2,3
"17",2,2
"18",3,3
"19",3,1
"20",2,2
"21",3,1
"22",2,2
"23",1,3
"24",1,1
"25",3,2
"26",1,1
"27",1,2
