"","V1","V2"
"1",3,1
"2",3,3
"3",1,3
"4",3,2
"5",2,1
"6",1,2
"7",1,1
"8",3,1
"9",3,3
"10",1,2
"11",3,2
"12",3,2
"13",3,1
"14",2,1
"15",2,3
"16",2,1
"17",1,2
"18",3,3
"19",2,2
"20",2,3
"21",1,1
"22",1,2
"23",3,2
"24",2,2
"25",2,3
"26",2,1
"27",1,3
"28",2,1
"29",3,3
"30",2,2
"31",3,1
"32",1,1
"33",1,3
"34",1,3
"35",1,1
"36",2,3
"37",2,2
"38",3,1
"39",1,3
"40",3,3
"41",2,2
"42",2,3
"43",1,1
"44",3,2
"45",1,2
