"","V1","V2"
"1",3,1
"2",4,2
"3",1,2
"4",3,1
"5",2,4
"6",2,4
"7",3,4
"8",3,2
"9",1,1
"10",3,3
"11",3,2
"12",2,3
"13",3,3
"14",4,2
"15",4,3
"16",3,2
"17",1,3
"18",3,4
"19",1,1
"20",2,1
"21",4,3
"22",2,2
"23",2,3
"24",4,2
"25",4,3
"26",2,4
"27",3,1
"28",2,2
"29",4,4
"30",1,4
"31",1,4
"32",2,1
"33",4,1
"34",1,3
"35",1,4
"36",2,3
"37",2,2
"38",1,2
"39",4,4
"40",1,2
"41",3,3
"42",1,3
"43",1,1
"44",4,4
"45",4,1
"46",3,4
"47",4,1
"48",2,1
