"","V1","V2","V3","V4"
"1",5,1,1,3
"2",5,4,2,5
"3",3,2,1,5
"4",2,4,3,2
"5",3,1,4,2
"6",1,1,2,1
"7",4,5,3,4
"8",4,4,4,3
"9",1,5,4,5
"10",3,5,1,1
"11",2,4,2,3
"12",4,3,2,2
"13",2,3,5,1
"14",5,2,3,1
"15",5,5,5,2
"16",2,2,3,4
"17",1,3,1,4
"18",4,1,5,5
"19",3,3,4,4
"20",1,2,5,3
