"","V1","V2"
"1",2,4
"2",5,5
"3",3,2
"4",3,1
"5",4,2
"6",1,1
"7",4,3
"8",4,4
"9",3,5
"10",1,3
"11",2,4
"12",5,1
"13",1,5
"14",2,2
"15",5,3
