"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",1,1,2,2,3,1,2,1,2,1,1,3,1
"2",2,2,2,1,1,3,2,3,3,1,3,1,3
"3",1,1,1,3,1,2,2,1,3,2,3,1,2
"4",2,2,2,3,1,1,3,2,2,3,1,1,1
"5",3,2,3,2,2,3,1,1,2,2,1,1,3
"6",1,1,2,3,2,3,3,2,1,2,3,3,3
"7",3,1,3,2,1,1,3,3,3,2,2,2,3
"8",1,3,3,2,1,3,2,2,1,3,1,2,2
"9",2,1,1,1,3,2,3,2,1,1,1,2,3
"10",1,3,3,1,3,2,3,3,2,2,2,1,1
"11",3,2,1,1,1,2,1,3,1,2,1,3,1
"12",1,2,1,2,2,1,3,3,2,3,3,3,2
"13",1,2,3,1,2,1,1,2,3,1,2,2,1
"14",2,3,3,3,2,2,2,3,3,1,1,3,2
"15",3,1,1,3,2,3,2,3,2,3,2,2,1
"16",2,1,2,2,3,3,1,3,1,1,2,1,2
"17",2,1,3,1,1,2,1,1,2,3,3,3,2
"18",3,2,3,3,3,1,2,2,1,2,3,1,2
"19",2,3,1,2,3,3,1,2,3,2,3,2,1
"20",3,3,2,2,2,2,3,1,1,1,3,2,1
"21",3,2,2,1,3,3,3,1,3,3,2,3,2
"22",2,3,1,1,2,1,2,1,1,3,2,1,3
"23",3,3,1,3,1,1,1,2,2,1,2,3,3
"24",1,3,2,3,3,2,1,1,3,3,1,2,3
