"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19"
"1",3,2,1,2,2,2,1,3,1,1,3,3,3,2,3,2,1,1,3
"2",2,3,2,3,1,2,2,3,1,2,3,1,2,3,1,3,1,2,3
"3",2,1,2,3,2,1,1,2,3,3,1,3,2,3,3,1,1,3,2
"4",1,2,3,3,3,2,3,2,2,2,1,1,2,2,3,1,3,1,3
"5",1,2,3,1,3,2,2,3,3,1,3,3,2,1,3,3,2,3,2
"6",3,3,3,2,1,2,1,2,2,1,1,2,3,1,1,1,2,3,1
"7",2,1,1,1,3,2,2,1,3,2,2,1,3,1,2,1,1,2,1
"8",1,3,2,2,3,1,2,2,1,3,3,3,1,1,2,1,1,1,1
"9",1,1,3,1,1,1,3,2,1,3,2,3,3,2,1,2,2,2,3
"10",3,3,2,3,2,1,3,3,3,1,2,1,1,2,3,2,2,2,1
"11",3,3,1,1,2,2,3,1,2,3,3,2,2,3,2,1,2,3,3
"12",3,1,3,3,1,1,2,1,3,2,3,2,3,2,2,3,3,1,2
"13",3,1,3,3,3,3,1,2,1,2,2,2,1,1,2,3,2,3,3
"14",3,2,1,1,3,1,3,2,2,2,1,2,1,3,1,3,1,1,2
"15",2,3,2,1,2,1,1,1,3,1,2,2,2,1,1,2,3,1,3
"16",2,2,2,2,1,3,3,1,1,3,1,1,3,1,3,3,2,1,2
"17",1,3,1,2,3,2,1,3,2,3,2,2,3,3,3,3,3,2,1
"18",2,1,2,2,3,3,3,2,2,1,3,1,3,3,1,2,3,3,1
"19",1,1,2,2,1,3,2,3,3,1,1,2,1,3,2,1,2,1,3
"20",2,2,1,1,1,1,1,3,1,2,2,1,1,2,2,1,3,3,2
"21",3,1,1,3,2,3,2,3,2,3,1,3,2,1,1,2,3,2,2
"22",1,2,3,2,2,3,1,1,3,3,3,1,1,2,1,2,1,2,2
"23",1,2,1,3,1,3,3,1,2,1,2,3,2,2,2,3,1,3,1
"24",2,3,3,1,2,3,2,1,1,2,1,3,1,3,3,2,3,2,1
