"","V1","V2","V3"
"1",3,3,3
"2",3,1,3
"3",3,3,2
"4",1,1,2
"5",1,3,3
"6",3,1,1
"7",1,3,1
"8",1,2,1
"9",2,2,1
"10",2,2,2
"11",1,1,1
"12",2,1,1
"13",2,3,3
"14",1,2,2
"15",2,2,3
"16",3,2,1
"17",1,3,2
"18",3,2,2
"19",2,1,3
"20",1,1,3
"21",2,1,2
"22",2,3,2
"23",3,3,1
"24",3,2,3
