"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"1",5,3,2,5,5,3,4,1,3,2,1,3
"2",1,1,3,3,1,4,3,5,1,4,3,5
"3",5,4,3,4,1,1,1,1,1,3,4,3
"4",2,2,2,5,1,2,3,2,4,5,5,4
"5",1,5,3,2,3,1,2,4,3,4,5,5
"6",4,5,4,4,4,2,5,3,2,5,4,4
"7",5,3,1,2,4,2,4,5,3,5,3,1
"8",5,1,3,2,3,3,5,5,4,2,5,4
"9",2,2,4,4,5,1,5,4,4,4,2,2
"10",4,2,1,2,3,4,1,2,1,5,2,3
"11",1,4,4,1,5,3,4,2,5,3,3,5
"12",4,2,5,2,1,5,4,1,3,3,4,5
"13",2,2,5,1,2,3,1,5,2,5,3,3
"14",1,3,4,2,1,4,2,3,4,2,1,1
"15",5,3,2,4,2,5,3,4,2,1,5,2
"16",2,3,3,3,4,2,1,1,4,4,1,5
"17",5,1,5,5,4,4,2,2,4,4,3,4
"18",1,1,1,1,5,5,3,3,3,5,4,3
"19",1,5,5,4,2,4,5,4,4,3,5,3
"20",3,4,5,3,5,3,3,1,1,5,2,1
"21",3,2,5,2,4,5,3,5,5,1,2,3
"22",4,1,1,4,2,2,3,1,5,3,2,2
"23",2,5,1,3,3,5,2,1,4,2,3,4
"24",3,1,1,5,2,3,5,3,1,2,3,5
"25",3,5,3,5,1,5,1,2,3,4,2,2
"26",1,1,2,4,3,1,1,3,3,1,3,1
"27",2,2,3,5,4,4,4,2,5,1,4,1
"28",2,5,2,2,1,2,4,4,1,2,2,2
"29",3,4,2,4,3,5,4,4,5,5,1,5
"30",4,5,2,3,5,4,1,5,5,3,4,2
"31",1,2,5,3,2,2,4,2,2,1,1,4
"32",3,1,4,1,4,2,2,1,2,2,5,2
"33",2,4,2,1,2,4,5,1,2,4,4,1
"34",4,4,4,5,2,2,2,5,3,1,2,5
"35",1,4,1,5,4,3,2,5,2,3,1,2
"36",3,3,5,5,3,1,4,5,1,4,4,2
"37",5,4,4,3,2,3,2,3,5,5,5,1
"38",2,3,4,4,5,5,1,3,1,2,5,4
"39",4,5,5,1,3,1,3,2,4,2,3,1
"40",3,4,1,3,5,1,5,2,3,1,5,3
"41",4,1,4,3,3,5,5,4,2,3,1,1
"42",4,3,3,1,1,1,5,3,5,4,1,3
"43",3,3,1,1,1,3,1,4,5,1,4,4
"44",5,2,2,2,5,1,2,4,2,3,2,5
"45",5,5,3,1,4,4,3,3,1,1,1,4
