"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",1,1,4,4,2,4,1,4,4
"2",3,3,4,1,5,2,1,3,5
"3",4,2,3,3,5,1,1,5,3
"4",2,4,5,5,1,4,4,2,3
"5",5,3,2,2,1,3,1,2,3
"6",4,4,5,1,4,4,2,2,1
"7",2,1,1,2,4,2,1,2,4
"8",1,5,3,2,3,4,1,1,2
"9",2,1,5,3,5,3,4,4,2
"10",5,1,5,3,3,5,2,3,3
"11",1,2,3,1,4,1,5,2,3
"12",3,3,5,4,3,1,1,4,1
"13",3,5,2,1,2,3,5,4,3
"14",5,3,2,1,2,5,4,1,4
"15",3,2,1,2,1,4,2,5,5
"16",5,5,4,3,2,4,3,5,1
"17",3,4,1,3,4,1,5,1,2
"18",1,4,2,3,4,4,2,3,5
"19",1,2,1,5,2,3,3,2,1
"20",4,3,1,5,5,4,5,4,4
"21",3,5,4,4,3,5,5,2,5
"22",5,3,4,5,5,1,4,2,2
"23",3,2,2,4,5,5,2,1,1
"24",5,1,1,1,3,1,3,4,2
"25",2,4,3,1,5,5,3,4,4
"26",2,2,4,2,3,5,5,3,1
"27",1,5,5,2,2,2,3,3,4
"28",4,1,3,3,3,4,4,1,5
"29",2,5,4,5,4,2,2,5,2
"30",3,1,2,5,4,5,3,5,3
"31",5,5,2,4,4,2,3,2,4
"32",1,3,3,3,1,5,5,5,2
"33",5,4,3,5,3,3,1,4,5
"34",4,4,4,2,1,1,4,4,5
"35",1,4,1,4,3,2,4,5,3
"36",4,1,3,4,1,2,5,3,1
"37",4,4,1,4,1,5,1,3,2
"38",2,3,2,1,2,2,2,5,1
"39",5,2,5,2,4,3,5,5,4
"40",1,3,5,4,5,3,3,1,5
"41",3,1,4,1,1,3,3,1,2
"42",2,5,3,3,1,1,2,1,4
"43",4,2,5,5,2,2,2,1,3
"44",4,5,1,2,5,3,4,3,1
"45",2,2,2,5,2,1,4,3,5
