"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",3,2,3,5,1,4,5,5,4,3
"2",4,5,4,5,3,2,2,2,4,1
"3",1,5,2,5,3,5,3,4,3,5
"4",5,4,3,1,4,1,3,1,4,3
"5",3,4,2,4,5,2,2,4,1,5
"6",1,1,1,4,1,1,2,2,3,3
"7",3,3,4,1,2,5,4,2,1,5
"8",5,2,4,3,1,3,2,5,5,5
"9",5,4,4,1,5,4,4,4,2,1
"10",2,2,1,4,4,5,5,3,2,1
"11",3,5,2,1,2,3,5,4,4,2
"12",1,4,4,2,1,1,4,3,4,5
"13",4,4,5,4,1,5,3,3,5,2
"14",4,3,1,2,5,4,5,5,3,5
"15",5,5,1,3,2,1,2,3,2,4
"16",3,1,5,4,5,4,3,1,4,5
"17",3,2,5,1,1,3,1,1,3,1
"18",3,2,2,2,5,1,3,2,5,1
"19",4,3,5,2,4,1,1,4,4,4
"20",5,3,3,4,2,2,5,2,1,1
"21",2,3,5,5,2,1,3,5,1,2
"22",4,2,1,1,1,2,3,4,2,3
"23",2,5,4,4,5,2,5,4,5,3
"24",2,1,4,4,2,5,1,4,2,4
"25",1,1,2,1,4,3,3,5,1,4
"26",5,2,4,5,5,3,1,3,1,3
"27",4,5,3,3,4,5,1,2,3,4
"28",5,1,2,2,2,5,4,2,5,3
"29",3,5,5,2,3,5,2,5,2,3
"30",5,1,5,2,3,2,5,3,3,4
"31",4,1,2,3,3,4,2,1,1,2
"32",1,2,3,1,5,5,2,3,4,2
"33",1,4,5,3,4,4,5,2,1,3
"34",2,2,3,3,3,1,5,1,2,5
"35",1,1,5,3,3,3,4,4,5,1
"36",2,5,1,3,5,3,4,1,3,2
"37",5,3,1,4,3,4,1,5,4,2
"38",4,4,2,5,1,3,4,1,2,4
"39",3,3,1,5,4,2,4,3,5,4
"40",2,4,2,3,2,2,1,5,3,1
"41",1,3,3,5,2,4,2,1,5,4
"42",1,3,4,2,4,2,1,1,2,2
"43",2,5,3,2,1,4,3,3,1,1
"44",2,4,1,1,3,3,1,2,5,5
"45",4,1,3,5,4,1,4,5,3,2
