"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",4,5,5,2,5,2,4,2,5,1,3
"2",2,5,4,4,1,2,3,5,3,2,2
"3",2,4,5,1,4,5,3,4,4,5,2
"4",2,1,1,4,2,1,2,2,4,5,3
"5",4,1,5,4,4,4,3,1,1,3,5
"6",5,2,1,5,5,5,3,3,2,2,2
"7",4,3,2,5,2,5,4,5,3,5,5
"8",2,3,4,3,1,5,2,1,5,2,1
"9",5,4,2,1,2,1,3,3,3,1,1
"10",5,5,5,2,3,3,1,1,3,5,3
"11",4,5,1,1,1,3,2,5,2,3,3
"12",2,4,2,1,4,3,1,2,1,2,5
"13",2,5,1,3,4,4,5,3,4,4,5
"14",4,5,3,5,4,2,1,4,5,3,1
"15",1,3,1,3,5,3,1,5,4,3,2
"16",1,4,5,5,2,3,4,3,1,2,1
"17",5,4,4,4,4,4,2,5,4,2,4
"18",3,1,2,2,3,4,3,5,5,1,1
"19",3,4,4,2,1,1,3,1,4,4,5
"20",3,5,4,4,5,5,2,2,2,4,1
"21",1,5,3,3,2,5,3,4,2,1,5
"22",4,2,3,4,1,3,5,2,4,1,5
"23",3,2,5,5,3,1,5,3,4,3,2
"24",5,3,4,2,3,5,5,4,1,1,3
"25",5,1,5,3,1,3,5,4,3,4,1
"26",3,4,3,3,5,1,5,5,1,5,3
"27",1,5,2,4,3,1,5,1,2,3,4
"28",2,2,5,2,2,4,2,5,1,3,4
"29",4,1,3,1,3,5,1,3,5,4,4
"30",2,1,2,5,4,2,4,4,2,1,3
"31",5,2,2,2,5,1,2,4,4,3,5
"32",3,1,4,1,5,3,4,3,2,5,4
"33",4,3,1,2,4,2,4,1,1,4,1
"34",1,2,4,4,3,2,4,5,5,4,5
"35",3,2,2,4,1,4,1,4,1,5,2
"36",3,3,1,1,2,2,5,4,5,2,4
"37",1,2,3,1,3,2,2,2,2,5,1
"38",1,3,3,5,5,3,3,1,5,4,3
"39",2,2,3,1,5,4,5,1,3,2,2
"40",4,1,4,3,2,1,1,2,2,2,2
"41",5,4,2,3,2,4,4,2,5,5,2
"42",3,4,1,5,3,4,1,1,3,1,4
"43",5,3,3,5,1,2,2,3,1,4,4
"44",1,3,5,3,4,1,1,3,3,1,4
"45",1,1,1,2,1,5,4,2,3,3,3
