"","V1","V2","V3","V4","V5","V6","V7","V8","V9"
"1",4,1,2,3,4,1,4,2,3
"2",4,3,3,1,3,4,1,4,3
"3",1,1,4,3,3,1,3,4,3
"4",2,3,4,3,1,2,4,2,1
"5",1,4,2,2,1,2,2,4,4
"6",2,2,1,3,4,3,1,4,3
"7",2,3,1,2,2,1,1,3,1
"8",1,2,3,1,4,2,4,3,2
"9",2,1,1,2,3,4,4,2,1
"10",4,4,2,3,1,4,1,2,2
"11",4,2,4,2,2,3,4,3,4
"12",3,1,2,2,3,2,1,1,4
"13",4,4,3,1,3,2,3,1,1
"14",2,1,3,4,1,4,3,3,4
"15",2,4,3,4,3,1,1,2,4
"16",1,3,2,4,4,4,2,3,1
"17",3,3,4,4,1,3,2,1,3
"18",2,3,2,1,4,3,3,1,4
"19",3,2,2,1,1,3,3,4,1
"20",4,1,3,4,2,2,2,4,1
"21",1,4,3,2,2,4,4,1,3
"22",1,2,1,4,2,1,3,1,2
"23",3,4,4,2,4,1,2,3,2
"24",1,1,4,1,2,3,1,2,2
"25",3,2,4,3,4,4,2,1,2
"26",3,4,1,4,3,3,4,4,2
"27",3,2,1,1,1,1,2,2,3
"28",4,3,1,3,2,2,3,3,4
