"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"1",4,4,2,2,3,4,4,2,1,2
"2",2,2,1,4,4,4,1,3,3,2
"3",4,1,3,3,1,4,3,3,3,1
"4",1,1,4,4,2,2,1,2,2,3
"5",4,2,4,2,4,1,3,1,3,3
"6",1,1,3,4,3,1,3,4,1,2
"7",1,4,1,1,3,2,2,1,3,3
"8",4,3,1,3,4,2,4,4,2,3
"9",4,4,2,4,2,3,2,3,4,4
"10",4,2,3,2,3,2,1,4,4,1
"11",1,3,3,2,1,4,1,1,4,2
"12",3,1,1,3,3,3,1,1,2,4
"13",2,4,4,3,3,1,4,3,4,3
"14",3,3,4,4,4,3,2,2,4,1
"15",2,2,4,1,2,3,4,1,2,1
"16",2,4,4,3,1,3,2,4,1,2
"17",1,2,2,3,3,4,4,2,4,4
"18",3,3,4,1,2,4,3,4,3,4
"19",2,4,1,4,2,1,3,2,3,1
"20",3,1,3,1,4,4,2,2,1,3
"21",3,1,1,1,2,2,4,3,4,2
"22",2,4,3,2,4,2,1,3,1,4
"23",3,3,3,4,1,2,4,1,2,4
"24",1,3,2,1,4,3,3,4,2,1
"25",1,2,1,2,1,3,3,3,1,3
"26",2,1,2,2,1,1,2,4,3,4
"27",3,2,2,3,2,1,2,1,1,1
"28",4,3,2,1,1,1,1,2,2,2
