"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",4,3,4,4,3,4,3,2,4,1,2,4,2
"2",4,2,3,3,3,2,4,4,1,1,4,1,3
"3",2,1,3,4,1,1,4,3,4,3,1,2,2
"4",3,4,4,4,3,3,1,3,2,3,4,2,4
"5",4,3,1,1,1,3,2,4,3,3,4,3,2
"6",3,2,2,4,1,4,3,2,1,2,1,3,4
"7",4,1,2,1,2,3,4,1,3,2,2,1,4
"8",2,4,4,3,1,2,2,4,1,2,2,4,1
"9",3,4,1,3,2,2,4,3,4,4,3,4,4
"10",1,2,4,2,2,1,3,3,3,1,4,3,1
"11",1,1,2,4,4,2,1,4,4,2,3,3,3
"12",2,1,3,2,1,3,1,2,3,1,3,4,4
"13",4,2,1,4,2,1,2,1,2,2,3,2,1
"14",1,3,4,4,1,2,3,1,2,4,3,1,3
"15",3,2,4,1,3,2,1,2,4,3,2,1,1
"16",1,4,3,1,4,3,4,2,1,2,3,2,2
"17",3,3,2,2,1,4,1,3,2,1,3,1,1
"18",3,1,1,1,4,2,3,3,2,1,1,4,2
"19",1,1,1,3,2,3,1,3,1,4,2,1,2
"20",2,4,1,2,3,4,3,1,4,2,4,2,3
"21",2,2,2,1,3,1,2,2,1,4,4,4,3
"22",2,3,1,3,4,1,2,2,3,1,1,1,4
"23",2,2,4,2,4,4,4,4,2,3,2,3,4
"24",1,3,3,1,2,4,2,4,4,4,1,2,3
"25",3,1,3,3,4,4,2,1,3,4,4,3,1
"26",4,4,3,2,2,1,1,1,1,3,1,3,3
"27",4,4,2,2,4,1,3,4,3,4,2,2,2
"28",1,3,2,3,3,3,4,1,2,3,1,4,1
