"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11"
"1",1,3,4,3,1,2,3,4,1,2,3
"2",3,2,4,2,2,1,1,4,3,1,4
"3",2,1,1,2,4,3,3,2,4,1,4
"4",3,1,2,1,1,4,2,3,1,3,4
"5",2,3,1,3,1,3,1,3,2,4,1
"6",3,3,4,1,3,3,4,2,4,2,4
"7",4,1,4,3,2,2,1,2,4,3,1
"8",3,1,1,4,1,2,2,1,3,2,3
"9",4,4,3,4,3,3,2,4,2,4,4
"10",2,1,4,1,2,2,3,1,2,4,3
"11",1,2,3,1,1,3,2,2,3,1,1
"12",1,1,3,2,3,4,1,4,2,2,2
"13",4,2,3,3,4,2,4,3,1,1,3
"14",1,4,1,2,2,4,4,3,2,2,3
"15",2,4,4,2,4,3,2,1,1,3,1
"16",1,2,1,4,3,2,1,2,1,3,4
"17",3,3,3,4,2,4,3,1,1,1,1
"18",2,4,3,3,1,1,4,1,3,3,4
"19",4,2,1,2,2,1,3,2,1,4,2
"20",4,3,2,2,1,3,4,4,4,3,2
"21",2,4,2,4,2,1,2,3,4,1,2
"22",1,3,3,1,4,1,2,3,4,4,3
"23",2,1,2,4,4,1,4,4,2,2,1
"24",3,4,1,1,3,2,3,4,3,3,1
"25",3,2,4,4,4,4,3,3,3,4,2
"26",4,3,2,1,3,1,1,1,2,1,2
"27",4,4,2,3,4,4,1,2,3,2,3
"28",1,2,2,3,3,4,4,1,4,4,2
