"","V1","V2","V3","V4","V5","V6","V7","V8"
"1",2,1,3,3,2,1,1,3
"2",1,1,3,1,3,2,1,2
"3",1,3,3,2,1,2,3,2
"4",2,1,3,2,2,3,3,3
"5",2,2,2,2,2,2,2,1
"6",2,3,2,3,1,1,3,3
"7",3,1,1,2,2,3,1,1
"8",1,1,1,1,1,3,2,3
"9",1,3,2,2,2,3,1,2
"10",2,3,1,3,1,3,2,1
"11",1,2,3,3,3,3,3,1
"12",1,1,1,3,2,2,3,2
"13",3,3,1,1,3,3,3,2
"14",3,3,2,3,2,2,3,1
"15",3,3,2,1,1,2,1,3
"16",2,1,1,2,3,1,3,1
"17",1,3,1,3,3,2,1,3
"18",2,2,2,1,3,3,1,1
"19",2,3,3,1,2,3,2,3
"20",3,2,3,3,1,3,1,2
"21",2,2,3,2,3,2,2,3
"22",1,2,3,2,1,1,2,2
"23",2,2,1,1,1,1,1,2
"24",3,1,2,3,3,3,2,3
"25",3,3,3,2,3,1,1,1
"26",3,2,1,3,3,1,2,2
"27",1,3,1,1,2,1,2,1
"28",3,2,1,2,1,2,3,3
"29",3,1,3,1,1,2,3,1
"30",1,2,2,1,3,1,3,3
"31",2,2,2,2,2,2,2,2
"32",1,1,2,3,1,1,1,1
"33",3,1,2,1,2,1,2,2
