"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"1",2,3,2,1,2,1,3,2,1,3,1,1,1
"2",3,2,3,3,2,2,1,2,1,3,3,2,3
"3",3,3,3,3,2,1,1,1,2,1,2,3,2
"4",3,2,1,3,2,3,2,2,1,2,1,3,1
"5",3,2,1,1,2,2,3,1,3,1,1,2,3
"6",1,2,2,2,3,1,1,3,1,1,2,3,1
"7",3,2,3,1,1,2,2,3,1,1,3,1,2
"8",2,2,1,2,1,1,1,3,3,2,3,1,2
"9",3,3,2,1,1,1,2,3,3,3,2,2,3
"10",2,1,2,3,1,2,1,2,1,1,1,1,3
"11",2,3,2,3,1,3,3,3,3,1,2,2,1
"12",3,2,1,2,3,2,3,2,3,3,3,3,1
"13",3,3,2,2,3,3,3,1,1,2,2,1,3
"14",3,1,2,1,3,3,1,2,3,1,2,1,2
"15",3,1,3,3,3,1,3,3,2,2,1,2,2
"16",1,3,3,2,2,1,2,2,3,1,1,2,2
"17",1,2,3,1,3,3,3,3,2,2,2,2,3
"18",3,1,1,3,1,2,2,1,2,3,2,1,1
"19",2,1,3,2,2,3,2,1,1,1,3,2,1
"20",1,1,1,1,2,1,1,1,1,2,2,2,3
"21",2,3,1,1,3,2,2,3,1,2,1,3,2
"22",1,3,1,1,1,3,1,2,2,2,3,2,1
"23",1,3,1,3,3,2,2,2,2,1,3,1,3
"24",2,2,3,2,1,3,1,1,2,3,1,3,3
"25",1,2,3,3,2,1,3,1,3,2,3,1,1
"26",2,1,2,3,2,3,2,3,3,2,3,3,3
"27",1,1,1,2,2,3,3,3,2,3,1,1,2
"28",2,1,1,2,1,1,3,2,2,1,2,3,3
"29",2,1,2,1,3,1,2,1,2,3,3,3,2
"30",1,1,3,1,1,2,2,2,3,2,1,3,1
"31",1,3,2,2,1,2,3,1,1,3,3,3,2
"32",2,3,3,2,3,2,1,3,2,3,2,1,1
"33",1,2,2,3,3,3,1,1,3,3,1,2,2
