"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14"
"1",2,1,1,3,1,3,1,3,1,2,3,2,2,3
"2",2,3,1,2,1,3,2,1,2,3,3,3,3,2
"3",1,2,3,1,2,3,3,2,2,1,3,1,3,3
"4",1,3,1,2,2,1,3,2,2,2,1,3,1,1
"5",2,3,3,3,3,1,1,2,2,1,1,2,2,1
"6",2,1,1,3,3,1,2,3,3,3,1,3,2,2
"7",1,1,2,2,3,1,3,1,2,2,3,3,2,3
"8",1,2,3,3,1,1,1,3,2,2,2,1,1,2
"9",1,2,1,2,1,2,1,2,3,1,1,3,2,3
"10",2,1,1,3,3,3,3,2,2,2,2,1,3,1
"11",3,3,3,2,3,3,3,3,1,1,2,3,2,2
"12",2,1,3,1,3,2,2,2,1,3,1,2,3,3
"13",1,3,2,3,2,2,3,3,3,3,2,2,3,3
"14",3,2,1,2,1,1,3,1,1,1,2,2,3,1
"15",3,1,2,1,2,3,1,2,2,1,1,3,1,2
"16",3,3,1,2,2,2,1,3,2,2,1,1,3,3
"17",3,1,3,2,2,1,1,1,2,3,2,1,3,2
"18",3,2,3,3,3,2,2,1,3,2,3,3,3,1
"19",1,2,3,2,3,3,1,2,1,3,3,2,1,1
"20",3,2,2,2,1,3,2,3,3,3,1,1,2,1
"21",3,2,1,1,3,2,3,3,2,3,3,2,1,2
"22",3,3,3,1,1,1,2,2,3,2,3,2,2,3
"23",1,1,1,1,2,2,2,1,3,3,2,2,1,1
"24",3,1,2,2,1,2,3,2,3,1,3,1,1,2
"25",1,1,3,1,1,2,2,3,1,2,2,3,2,1
"26",1,1,2,3,2,3,2,1,1,1,1,2,3,2
"27",2,2,2,1,2,1,1,3,3,1,3,3,3,1
"28",1,3,2,1,3,3,1,1,3,2,2,1,2,2
"29",2,2,3,3,1,3,3,1,3,2,1,2,1,3
"30",2,3,2,1,1,1,3,2,1,3,1,1,2,2
"31",2,2,1,1,3,1,2,1,1,1,2,1,1,3
"32",2,3,2,3,2,2,2,3,1,1,3,1,1,1
"33",3,3,2,3,2,2,1,1,1,3,2,3,1,3
